,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
20,روزے کی کلاس ایک چھوٹی سی پارٹی کر رہا تھا.,اس نے سب کے لیے پھلوں کا سلاد بنانے کا فیصلہ کیا۔,[ صفحہ ۲۷ پر تصویر],پارٹی کے دن وہ پھل سلاد کی ایک بڑی پیالے scooped.,روزے کی کلاس نے پھلوں کا سلاد بانٹ لیا۔,روزے نے پھلوں کے سلاد کا پیالہ گھر میں اپنے فریج میں رکھا ہوا تھا۔,1
21,کیلی اپنے نئے فون کے لئے خوش تھی.,وہ اسے اپنے ساتھ ہر جگہ لے گئی۔,بدقسمتی سے وہ اسے توڑ دیا.,شکر ہے کہ وہ اسے ٹھیک کرنے میں کامیاب رہی۔,دکان نے اسے ٹھیک کرنے کے لئے ایک مناسب قیمت دی.,کیلی نے نیا فون خریدا۔,1
22,جب میں کالج میں تھی، میں نے ایک بوڑھے آدمی سے ملاقات کی تھی.,میں 22 سال کی تھی اور وہ 38 سال کا تھا۔,ہم نے ایک اچھی سمجھ اور ایک ساتھ ایک اچھا وقت تھا.,ہم ایک ساتھ رہے پورے وقت میں وہاں تھا.,[ صفحہ ۲۲ پر تصویر],مجھے اس وقت کی منفی یادیں ہیں.,1
23,بوب اسکول کے ڈرامے میں ہونا چاہتا تھا.,اس نے اس کردار کا غور سے مطالعہ کیا.,وہ اکثر اپنی لائنوں کی مشق کرتا تھا۔,آڈیشن کے دن، انہوں نے بہت اچھا کام کیا.,بوب بہت فخر تھا.,بوب بہت شرمندہ تھا.,1
24,جیکی آٹھویں جماعت ہال مانیٹر نامزد کیا گیا ہے.,وہ پوری کلاس میں حسد کی جاتی ہے۔,ہم جماعتوں نے اکثر اس کی نوکری خطرے میں ڈال دی,وہ جیکی کے ہال پاسز چوری کریں گے.,ڈائریکٹر نے اس کے شور مچانے والے ہم جماعتوں کو معطل کر دیا.,[ صفحہ ۲۲ پر تصویر],1
25,میرے والد نے ابھی ابھی نئی کار خریدی تھی,جشن منانے کے لئے ہم سب ایک ڈرائیو کے لئے گئے تھے.,ایک اور گاڑی سٹاپ سائن پر سے گزر کر ہم پر گر گئی۔,میں نے کھڑکی کو اتنی زور سے مارا کہ وہ ٹوٹ گئی۔,میں باہر چڑھ گیا اور میں اور میرے والد ٹھیک تھے.,ہم دونوں گاڑی کی طرف سے flattened کیا گیا تھا.,1
26,میری بہو فلم Frozen سے محبت کرتا ہے.,وہ ہمیشہ اسے پر ڈال چاہتا ہے.,وہ گھر کے ارد گرد گانا جاتا ہے.,وہ چللاو اسے جانے دو محبت کرتا ہے.,وہ اسے بار بار گاتی ہے۔,وہ کھیلوں سے محبت کرتا ہے اور شہزادی چیزوں سے نفرت کرتا ہے.,1
27,الیکس دو پوائنٹس کی کمی کے ساتھ کورٹ پر ڈریبل کر رہا تھا۔,اس نے اسکور بورڈ پر ایک نظر ڈالی، اور دیکھا کہ صرف 5 سیکنڈ باقی رہ گئے ہیں۔,اس کا دماغ ایک کھلا آدمی تلاش کرنے کی کوشش کی طرح دوڑ.,دفاعی ٹیموں نے ان کے ساتھیوں کو گلو کی طرح چپکایا تھا.,بجر بج گیا اور اس کی ٹیم نے کھیل جیت لیا.,اس نے تین نکاتی گول کی کوشش کی اور اسے مارا۔,2
28,میں لائبریری میں آیا اور بیٹھ گیا۔,جب میں نے ارد گرد دیکھا، میں نے ایک بچے کو دیکھا.,وہ ایک لمحے کے لئے مجھے گھور رہا تھا.,میں مایوس ہو گیا اور سیٹ سے اٹھ کر بیٹھ گیا۔,مجھے کوئی اعتراض نہیں تھا کہ بچہ کیا کر رہا ہے۔,میں نے اس سے پوچھا کہ اس کا مسئلہ کیا ہے۔,2
29,آئیوا اور برانٹ ایک بچے کو حاملہ کرنے کی کوشش کر رہے تھے.,وہ چھ مہینے سے کوشش کر رہے تھے لیکن کوئی کامیابی نہیں ملی۔,ڈاکٹر کے پاس جانے پر وہ مایوس ہو گئے,لیکن پھر انہوں نے ڈاکٹر کو بڑے پیمانے پر مسکراتے دیکھا۔,برانٹ ایک بچے کو اغوا کرنے کے اپنے منصوبوں کو منسوخ کر دیں گے.,جوڑے کو یہ جان کر خوشی ہوگی کہ ان کے پاس ایک بچہ ہے.,2
30,کیتھرین ہمیشہ کرلنگ کے کھیل سے متوجہ رہی ہیں۔,کیتھرین ٹیلی ویژن پر کھلاڑیوں کو کھیل کھیلتے دیکھنا پسند کرتی ہے۔,ایک دن، کیتھرین نے فیصلہ کیا کہ وہ کرلنگ پریکٹس سیشن کا دورہ کرے گی۔,تربیت کے دوران ایک کھلاڑی نے کیتھرین کو کھیلنے کی دعوت دی۔,کیتھرین نے ہر روز مشق کرنا شروع کی اور اس میں مہارت حاصل کی۔,کیتھرین نے سوچا کہ کرلنگ بورنگ لگ رہی ہے۔,1
31,فرانسس ہمیشہ ڈرائیونگ سیکھنے کے لئے بے چین ہے.,آخر کار وہ ڈرائیونگ لائسنس کے لیے کافی عمر کا ہو گیا ہے۔,فرانسس لائسنس حاصل کرنے کے لئے بہت محنت کرتا ہے۔,وہ آسانی سے ڈرائیونگ کا امتحان پاس کرتا ہے۔,فرانسس کو اپنی کامیابی پر بہت فخر ہے۔,فرانسس نے فیصلہ کیا کہ وہ عوامی نقل و حمل کا استعمال کریں گے۔,1
32,کل میں نے نٹ کریکر کو دیکھ کر بہت اچھا وقت گزارا۔,مجھے بالکل پسند آیا۔,جب رقاصوں نے اسٹیج کو سجایا تو یہ خوبصورت تھا۔,مجھے شو دیکھنے پر فخر محسوس ہوا۔,میں نے اسے دوبارہ کبھی نہیں دیکھنا وعدہ کیا.,میں اسے دوبارہ دیکھنا چاہتا تھا.,2
33,میں صبح ساڑھے آٹھ بجے اپنی کلاس کے لیے اٹھ گیا,میں نے نیند سے بستر سے اٹھ کر شاور لیا۔,میں نے جلدی سے ناشتہ کیا اور کلاس میں چلنا شروع کیا۔,کلاس کے 50 منٹ بعد میں نے اپنے ڈورم میں واپس چلنا شروع کیا۔,میں نے کلاس میں واپس جانے کا فیصلہ کیا.,جب میں وہاں پہنچا تو میں نے نیند لی۔,2
34,گیری لیزا کی توجہ حاصل کرنا چاہتا تھا.,ایک دن وہ لیزا کو ایک نظم لکھنے کا فیصلہ کرتا ہے.,اگلے دن اسکول میں، گیری نے ہال میں لیزا کو دیکھا۔,گیری نے لیزا کو بہت بڑی مسکراہٹ دی اور اسے نظم دی۔,گیری نے لیزا کو زور سے تھپڑ مارا اور چلا گیا۔,لیزا نے اعتراف کیا کہ وہ بھی گیری سے پیار کرتی ہے۔,2
35,کارلوس ہمیشہ فرانس کا دورہ کرنا چاہتا تھا.,اس نے فیصلہ کیا کہ جانے سے پہلے اسے فرانسیسی بولنا سیکھنا چاہیے۔,وہ ایک رات کی کلاس میں داخلہ لیتا ہے اور بہت محنت سے پڑھتا ہے۔,آخر کارلوس اچھا فرانسیسی بول سکتا ہے.,کارلوس نے آسٹریلیا کے لیے فلائٹ بک کروائی۔,کارلوس پیرس کے سفر پر اپنی فرانسیسی زبان کا زیادہ سے زیادہ استعمال کرتا ہے۔,2
36,لارس ہمیشہ فوٹو گرافی کی کوشش کرنا چاہتا تھا.,اس کا دوست ایک بہترین فوٹو گرافر تھا، لیکن اس نے کبھی کوشش نہیں کی تھی.,ایک دن اس نے ایک سادہ مگر اعلیٰ معیار کا کیمرہ خریدا۔,اس دن سے لیرس ہر روز فطرت کی تصاویر کھینچتا رہا۔,لارس فوٹو گرافی سے محبت میں گر گیا.,لارس فوٹو گرافی سے نفرت کرتا تھا.,1
37,میں نے ایک الیکٹرانکس کی دکان سے ٹیلی ویژن خریدا۔,یہ ایک بڑی فلیٹ اسکرین ہے جس میں اعلی ڈیفی تصویر کا معیار ہے.,ملازم نے مجھے اس کے لئے وارنٹی خریدنے کے لئے صرف صورت میں قائل کیا.,ایک ہفتے بعد ٹیلی ویژن میری دیوار سے گر گیا اور ٹوٹ گیا.,میں نے وارنٹی کے ساتھ اسے ٹھیک کرنے کے قابل تھا.,ملازم بعد میں مردہ پایا گیا تھا.,1
38,ریان ایک پارک میں تھا.,اور اس نے ایک چھوٹی لڑکی کو دیکھا جس کے ہاتھ میں ایک غبارہ تھا۔,پارک سے نکلتے وقت اس نے وہی غبارہ درخت میں پھنس کر دیکھا۔,وہ بالون لینے کے لیے درخت پر چڑھ گیا.,پھر رائن نے بالون کو جان بوجھ کر پھٹایا۔,پھر ریان نے لڑکی کو ڈھونڈ کر اُسے وہ غبارہ دیا جو اُس نے کھویا تھا۔,2
39,جین کے مینیجر نے اسے بتایا کہ اسے اپنا سی وی اپ لوڈ کرنا ہے۔,اس نے محسوس کیا کہ اس کا سی وی صحیح طریقے سے فارمیٹ نہیں کیا گیا تھا.,وہ تمام مواد کو مناسب ٹیمپلیٹ میں منتقل کر دیا.,اس نے اپنی تازہ ترین نوکری کے بارے میں معلومات شامل کیں اور اپنے سی وی کو اپ ڈیٹ کیا۔,پھر اس نے اسے اپنے مینیجر کو بھیجا.,جین برتن دھونے سے نفرت کرتا تھا.,1
40,نیل شہر فیز کا دورہ کر رہا تھا.,انہوں نے ان کے نسلی کھانا چکھا.,پھر وہ تحائف خریدنے گیا.,انہوں نے کہا کہ فیز میں سڑک پر بھی بہت اچھے فنکار موجود تھے۔,نیل نے بہت اچھا وقت گزارا.,نیل اور فیز بہترین دوست بن گئے.,1
41,مجھے اپنے کتے کو سیر پر لے جانا تھا,میرے پڑوس میں ایک پٹا کی ضرورت ہے.,میں نے اپنے گھر میں پٹی کے لئے دیکھا.,میں اسے تلاش نہیں کر سکا.,میں نے اپنے کتے کو پچھلے صحن میں لے جانے کا فیصلہ کیا.,میں نے اپنے کتے کو گھر کے اندر جانے دیا۔,1
42,یہ ایک روشن، گرم دن تھا.,تو جو سوچا کہ یہ ایک واک لینے کے لئے اچھا ہو گا.,اس نے اپنے مقامی کافی شاپ تک چلنے کا فیصلہ کیا۔,لیکن آدھے راستے میں، وہ تھکنا شروع کر دیا.,تو وہ کافی شاپ کے لئے بھاگ گیا.,جو باہر جانے پر افسوس کرتا ہے.,2
43,جین سارا دن ایک پیکیج کے لئے انتظار کر رہا تھا.,آخر کار اس نے UPS کے آدمی کو دروازے کی طرف آتے دیکھا۔,وہ پیکج پہنچا اور وہ اسے اندر لایا.,اس نے چاقو سے پیکٹ کھولا۔,اس خانے میں ایک نوزائیدہ بچہ تھا۔,جین نے اس پیکٹ کے اندر اپنی نئی کوٹ پائی۔,2
44,فرینک اپنا ہوم ورک نہیں کرنا چاہتا تھا۔,اس کے بجائے وہ ویڈیو گیمز کھیلنا چاہتا تھا.,فرینک کے والدین نے اسے پہلے اپنا ہوم ورک کرنے کو کہا۔,فرینک نے ایک ٹینٹریٹ پھینک دیا اور اسے سزا دی گئی.,فرینک ایک ہفتے کے لئے ان کے ویڈیو گیمز کھو دیا.,فرینک ایک بالکل نیا کھیل ہے.,1
45,ٹمی اپنے اسکول میں 3 پوائنٹ مقابلہ میں مقابلہ کر رہا تھا.,جیتنے والے کو کالج میں 1000 ڈالر کی اسکالرشپ ملنے کا موقع ملے گا۔,ٹمی نے پورے ہفتے کے آخر میں 3 پوائنٹس کی شوٹنگ کی مشق کی.,جب مقابلہ کا دن آیا تو وہ تیار تھا۔,ٹمی نے مقابلہ جیت لیا.,ٹمی مقابلہ کے دن ڈرائیونگ رینج پر گیا تھا.,1
46,ڈریک نے جمعہ کو ایک پارٹی میں شرکت کی.,اس نے دریافت کیا کہ اس کا پرس اس کے کوٹ سے چوری ہو گیا تھا۔,ڈریک نے فوراً پولیس کو بلایا، لیکن پرس نہیں ملا۔,ڈریک نے اس معاملے کے بارے میں پارٹی کے میزبان سے مقابلہ کیا۔,اور میزبان نے اسے بتایا کہ وہ بھی نہیں جانتا تھا.,ڈریک نے میزبان کو بتایا کہ وہ پھر سے اپنی پارٹیوں میں شرکت کرنا چاہتا ہے۔,1
47,باب نے دریافت کیا کہ اس کے ٹرک کا ٹائر پھٹ گیا ہے۔,اس نے پہلے کبھی ٹائر نہیں بدلا تھا,انہوں نے ٹائر جیک اور لوہے سے باہر مل گیا.,وہ بولٹ نہیں ہٹا سکتا تھا.,باب نے کسی کو فون کیا کہ وہ اس کے ٹوٹے ہوئے ٹائر کو ٹھیک کرے۔,بوب نے اپنے ٹرک کو مارکیٹ میں چلا دیا۔,1
48,جیک اپنے ٹیبلٹ کمپیوٹر پر ای میل لکھنے سے تھک گیا ہے۔,اس نے فیصلہ کیا کہ اسے ایک لیپ ٹاپ میں سرمایہ کاری کرنے کی ضرورت ہے۔,وہ مختلف لیپ ٹاپس کی تحقیق کرتا ہے جب تک کہ اسے کامل نہیں مل جاتا۔,آخر میں وہ اسے خریدتا ہے.,اب جیک ای میلز کا جواب دینا پسند کرتا ہے۔,جیک اب ای میل کے بجائے پوسٹل سروس استعمال کرتا ہے۔,1
49,جیک کے بال بہت لمبے ہو رہے تھے.,اس کے پاس نوکری کا انٹرویو آنے والا تھا,اس نے اپنی ماں سے اپنے بال کاٹنے کو کہا۔,اس کی ماں نے اسے اچھی طرح سے پیشہ ورانہ لگ رہی بال کٹوانے دیا.,جیک نے اپنے ہاتھ دھو لیے۔,جیک نے نوکری حاصل کر لی ہے.,2
50,شون آج آیا.,سیم، شان، اور میں کھیل کھیلا.,وہ مجھ پر ناراض ہو گئے کہ میں کتنا برا تھا۔,انہوں نے کہا کہ میں بہتر ہو گیا جب تک میں اب کوئی کھیل نہیں کر سکتا.,میں واقعی زخمی تھا.,میں واقعی خوش تھا.,1
51,سارہ ایک کارڈ پوسٹ کرنا چاہتا تھا.,وہ پوسٹ آفس گئی تھی,اس نے ڈاک ٹکٹوں کے لئے ادائیگی کی.,اس نے خط کو لفافے میں رکھ دیا۔,سارہ نے خود اپنا خط پہنچایا۔,سارہ کا خط جلد ہی اپنی منزل کی طرف جا رہا تھا.,2
52,چاک کام سے تھکا ہوا تھا.,اس نے کچھ دیر کے لیے اپنا کام بند کر دیا تھا۔,اس نے فورم کو ساتھیوں کے ساتھ چیٹ کرنے کے لئے کھول دیا.,ان گندی Zoltar ہٹ کے بعد وہ اس وقفے کی ضرورت ہے.,چک نے اپنی نوکری چھوڑنے کا فیصلہ کیا.,پھر اس نے کام پر واپس جانے کا احساس کیا۔,2
53,بوب نے خریداری کے لیے پلاسٹک کے شاپنگ بیگ استعمال کیے۔,پھر اس کے دوست نے اسے بتایا کہ پلاسٹک ماحول کے لیے نقصان دہ ہے۔,باب نے اپنے پلاسٹک کے تھیلے چھوڑنے کا فیصلہ کیا۔,باب نے کچھ دوبارہ استعمال کے قابل گروسری بیگ میں سرمایہ کاری کی.,بوب نے اپنے دوبارہ استعمال کے قابل گروسری بیگ استعمال کیے خریداری کے لیے۔,بوب نے خریداری کے لئے اپنے پلاسٹک کے گروسری بیگ استعمال کرنا جاری رکھا۔,1
54,جو ایک منصوبے کے لئے خود کی ایک تصویر حاصل کرنے کی ضرورت ہے.,اس نے کچھ مقامی فنکاروں کو فون کیا اور ان کی قیمتیں پوچھیں۔,ایک فنکار کے پاس مناسب قیمت تھی,جو نے اس فنکار کے ساتھ ملاقات کی تصویر بنانے کے لئے.,جو نتائج سے بہت مطمئن تھا.,فنکار نے جو کی بلی پینٹ کی تھی۔,1
55,این سگریٹ نوشی چھوڑنے کی کوشش کر رہی تھی۔,وہ کئی بار کوشش کی لیکن ہر بار ناکام رہی۔,پھر اس نے نیکوتین پلاسٹ پر درخواست دی تاکہ اس کی مدد کی جا سکے۔,اور اس کی مدد کی!,آن نے ہر روز سگریٹ نوشی کی مقدار کو دوگنا کر دیا,[ صفحہ ۲۲ پر تصویر],2
56,جین کو گرمیوں کے لئے اس کی خالہ کے پاس بھیجا گیا تھا.,وہ پورے موسم گرما میں اپنے مقامی لائبریری سے دور ہونے کے خیال سے نفرت کرتی تھی۔,وہ اپنے ساتھ کچھ کتابیں لے گئی لیکن وہ ان کو جلدی سے پڑھتی تھی۔,جب وہ آئی تو اس کی خالہ نے اسے اپنے گھر کے ایک خاص کمرے میں لے لیا۔,جین نے اپنی کتابیں چمنی میں جلتے ہوئے دیکھی تھیں,کتابوں کی شیلفوں سے بھرا ہوا کمرہ لڑکیوں کو اپیل کرتا تھا.,2
57,کل روب کے دانت صاف کرنے کا دن تھا.,وہ عام طور پر دانتوں کے ڈاکٹر سے بہت ڈرتا ہے.,لیکن دفتر میں ایک پیاری نئی نرس ہے.,تو وہ جانے کے لئے پرجوش تھا.,روب نے کولونوسکوپی کے بعد تازگی محسوس کی.,روب اس دن پیاری نرس نہیں تھا جب مایوس تھا.,2
58,جو مٹی کھانا پسند کرتا تھا.,وہ ہر موقع پر مٹی کی پائی بناتا تھا.,وہ ایک پائی کھا رہا تھا جب اس کے منہ میں کچھ بہت سخت محسوس کیا.,جو ایک پتھر پر گر گیا تھا اور اس کا دانت باہر دھکا دیا تھا.,جو مزید پتھر چبانا چاہتا تھا.,جو نے پھر سے گندگی نہ کھانے کا فیصلہ کیا.,2
59,روب کبھی بھی ایک رولر کوسٹر پر نہیں گیا ہے.,روب کے دوستوں نے اسے چھ پرچم کے لئے مفت ٹکٹ پیش کیا.,روب نے فیصلہ کیا کہ وہ بھی شامل ہو سکتا ہے.,وہ سب گئے اور ایک لمبی قطار میں انتظار کیا۔,روب کے سخی دوست تھے.,روب کے دوست بے فکر تھے.,1
60,کارلی سام کی طرف سے اسے فون کرنے کے لئے انتظار کر رہا تھا.,انہوں نے جمعہ کو وعدہ کیا.,اب یہ دیر ہفتہ تھا اور وہ کچھ بھی نہیں سنا تھا.,آخر کار اس نے اسے فون کرنے کا فیصلہ کیا۔,سیم نے فون اٹھایا۔,کارلی نے فون پر کھانے کا آرڈر دیا تھا,1
61,ایمی اپنی سالگرہ کے دن اسکول سے خالی گھر میں آئی۔,وہ پریشان تھی کہ سب اس کے خاص دن کو بھول گئے تھے۔,وہ غمگین طور پر کمرے میں چل پڑا.,[ صفحہ ۲۱ پر تصویر],ایمی خوشی سے مسکرا دی۔,ایمی کمرے سے باہر چلی گئی اور گھر سے نکل گئی۔,1
