,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
16,พระเยซูใช้เวลาทั้งวัน ทําความสะอาดเฟอร์นิเจอร์,เมื่อค่ําคืนมาถึง เขาได้ตรวจสอบงานที่เขาทํา,ทุกอย่างดูสดใสและใหม่,พระเยซูเชิญเพื่อนทั้งหมดของเขาไปงานเลี้ยงในคืนนั้น,พวกเขาบอกว่าเฟอร์นิเจอร์ของเขาดูดี,เพื่อนเขาทําเฟอร์นิเจอร์ให้มันสะอาด,1
17,เมื่อเร็วๆนี้ฉันเดินไปร้าน,ขณะที่ฉันผ่านทางออก ฉันรู้สึกหนาวแข็งเหล็กบนแขนของฉัน,ฉันตกใจมาก ที่ถูกรถชน,คนขับรถขอโทษมาก หลังจากที่เขาเห็นฉันถูกชน,ฉันบอกพวกเขาว่าโอเคแล้วเดินออกไป,คนขับรถโกรธฉันมาก,1
18,พี่สาวของจินน่า ตัดข้อเท้าด้วยกระจกแตก,เลือดไหลลงมาบนเท้าของเธอ และเข้าใส่รองเท้าของเธอ,เมื่อเธอเห็นเลือด เธอวิ่งกลับบ้าน,จีน่าวิ่งตามหลังเธอ แต่ไม่ทัน,เมื่อพวกเขากลับบ้าน พวกเขาก็กินไอศครีม,พี่สาวของจินน่าไปหาหมอ,2
19,เด็กชายคนหนึ่งอยู่ในระดับชั้นมัธยมศึกษาปีที่สาม,เขาฉลาดมาก แต่ก็ยากที่จะอ่าน,เมื่อเขาอ่านออกเสียง เพื่อนร่วมชั้นจะหัวเราะเยาะเขา,เขาเริ่มฝึกการอ่านทุกวัน,เด็กชายน้อยยอมรับว่า เขาจะไม่ดีขึ้น,ในตอนท้ายปี เขาได้ผลดีในข้อสอบการอ่าน,2
20,ห้องเรียนของโรซี่กําลังจัดปาร์ตี้เล็กๆ,เธอตัดสินใจทําสลัดผลไม้ให้ทุกคน,เธอใช้เงินมากกับผลไม้ และใช้เวลามากในการเตรียมมัน,ในวันที่ปาร์ตี้ เธอได้ชามใหญ่ของผลไม้สลัดขึ้น,ห้องเรียนของโรซี่ได้กินสลัดผลไม้,โรซี่เก็บถ้วยสลัดผลไม้ไว้ในตู้เย็นในบ้าน,1
21,เคลลี่ดีใจมากที่ได้โทรศัพท์ใหม่,เธอเอาไปทุกที่,โชคไม่ดี เธอพังมัน,แต่โชคดีที่เธอสามารถซ่อมมันได้,ร้านขายของให้ราคาถูกกับเธอ,เคลลี่ซื้อโทรศัพท์ใหม่,1
22,ตอนที่ฉันอยู่มหาวิทยาลัย ฉันได้พบกับชายที่อายุมากกว่าฉัน,ฉันอายุ 22 ขวบ และเขาอายุ 38 ขวบ,เราเข้าใจกันดี และสนุกกันมาก,เราอยู่ด้วยกันตลอดเวลาที่ฉันอยู่ที่นั่น,ผมมีความทรงจําดีๆ กับช่วงเวลานั้น,ฉันมีความทรงจําที่ไม่ดีเกี่ยวกับช่วงเวลานั้น,1
23,บ๊อบอยากไปเล่นละครโรงเรียน,เขาศึกษาบทบาทอย่างรอบคอบ,เขาซ้อมบทเพลงของเขาบ่อยๆ,ในวันสอบ เขาทํางานได้ดีมาก,บ๊อบภูมิใจมาก,บ๊อบรู้สึกอายมาก,1
24,แจ็คกี้ได้รับการแต่งตั้งเป็นนักดูแลห้องเรียนชั้นประถมปีที่ 8,เธอเป็นที่อิจฉาของทุกคนในชั้นเรียน,เพื่อนร่วมชั้นมักจะทําให้งานของเธอเสี่ยง,พวกเขาจะขโมยใบผ่านทางเดินของแจ็คกี้,ผอ.โรงเรียนพักนักเรียนที่รบกวน,เพื่อนร่วมชั้นของเธอได้รับรางวัลสําหรับพฤติกรรมของพวกเขา,1
25,พ่อฉันเพิ่งได้รถใหม่,เพื่อฉลอง เราทุกคนก็ไปขับรถกัน,รถอีกคันนึงข้ามป้ายหยุด แล้วชนเรา,ฉันตบหน้าต่างอย่างแรงจนมันแตก,ฉันขึ้นไปข้างนอก และพ่อกับฉันก็โอเค,เราทั้งคู่ถูกรถชน,1
26,น้องสาวฉันชอบหนัง Frozen,เธออยากใส่มันตลอด,เธอเดินไปรอบบ้านร้องเพลง,เธอชอบร้องไห้ ปล่อยมันไป,เธอร้องเพลงนั้นซ้ําๆซ้ําๆ,เธอชอบกีฬา และเกลียดเรื่องเจ้าหญิง,1
27,อเล็กซ์กําลังเล่นในสนาม โดยทีมของเขาเสีย 2 แต้ม,เขามองไปที่ตารางคะแนน และเห็นว่าเหลือเวลาเพียง 5 วินาที,จิตของเขาวิ่งเมื่อเขาพยายามที่จะหาผู้ชายที่เปิด,ผู้ปกป้องติดกับเพื่อนร่วมทีมของเขาเหมือนกาว,เสียงระฆังดัง และทีมของเขาชนะเกม,เขาพยายามยิงสามแต้ม แต่พลาด,2
28,ผมเข้าไปในห้องสมุดและนั่งลง,ตอนที่ฉันมองไปรอบๆ ฉันสังเกตเห็นเด็กคนหนึ่ง,เขาจ้องฉันอยู่สักพัก,ฉันรู้สึกผิดหวังและลุกขึ้นจากที่นั่ง,ฉันไม่สนใจว่าเด็กคนนั้นทําอะไร,ผมถามเขาว่าปัญหาอะไร,2
29,อีวากับบรานท์พยายามที่จะตั้งครรภ์ลูก,พวกเขาพยายามมาเป็นเวลาหกเดือน แต่ไม่ประสบความสําเร็จ,การ ติด ต่อ หมอ,แต่แล้วพวกเขาเห็นหมอนั่นยิ้มกว้าง,แบรนท์จะยกเลิกแผนการลักพาตัวเด็ก,คู่รักจะดีใจที่จะรู้ว่าพวกเขามีลูกในทาง,2
30,แคทเธอรีนมักจะสนใจ กีฬาคาร์ลลิ่ง,แคทเธอรีนชอบดูนักกีฬาเล่นกีฬาทางโทรทัศน์,วันหนึ่ง แคทเธอรีนตัดสินใจที่จะไปดูการฝึกคาร์ลลิ่ง,ในที่ฝึกซ้อม นักกีฬาคนหนึ่งชวนแคทเธอรีนมาเล่น,แคทเธอรีนเริ่มฝึกทุกวัน และก็เก่ง,แคทเธอรีนคิดว่าการเล่นคาร์ลลิ่งดูน่าเบื่อ,1
31,ฟรานซิสก็อยากเรียนขับรถมาตลอด,ในที่สุดเขาก็มีอายุพอที่จะได้ใบขับขี่,ฟรานซิสเรียนหนักมากๆ เพื่อจะได้ใบอนุญาต,เขาผ่านการสอบขับรถได้ง่าย,ฟรานซิสภูมิใจกับผลงานของเขามาก,ฟรานซิสตัดสินใจว่า เขาอยากใช้รถโดยสารสาธารณะ,1
32,เมื่อวานฉันสนุกมากตอนดู The Nutcracker,ฉันชอบมันมากเลย,ขณะที่นักเต้นรําประดับเวที มันสวยงาม,ผมรู้สึกเป็นเกียรติที่ได้ดูรายการนี้,ฉันสาบานว่าจะไม่เห็นมันอีก,ฉันอยากเห็นมันอีกครั้ง,2
33,ฉันตื่นมาเรียนตอน 8:30 น.,ฉันหลับนอนล้าๆ แล้วล้างน้ํา,ฉันกินอาหารเช้าอย่างรวดเร็ว และเริ่มเดินไปเรียน,หลังจากเรียนมา 50 นาที ผมก็เดินกลับไปที่ห้องพัก,ผมตัดสินใจกลับไปเรียนอีก,ตอนที่ไปถึง ผมก็นอนหลับ,2
34,แกรี่อยากให้ลิสาสนใจ,วันหนึ่งเขาตัดสินใจเขียนบทกวีให้ลิสา,วันถัดมาที่โรงเรียน แกรี่เห็นลิซ่าอยู่ทางเดิน,แกรี่ยิ้มให้ลิสา และยื่นบทกวีให้,แกรี่ตบลิซ่าอย่างหนัก แล้วเดินออกไป,ลิซ่ายอมรับว่า เธอก็หลงรักแกรี่ด้วย,2
35,คาร์ลอสอยากไปเที่ยวฝรั่งเศสมาตลอด,เขาตัดสินใจว่า เขาควรเรียนรู้การพูดภาษาฝรั่งเศส ก่อนที่เขาจะไป,เขาลงทะเบียนเรียนในห้องเรียนกลางคืน และเรียนอย่างหนัก,ในที่สุด คาร์ลอสก็พูดฝรั่งเศสได้ดี,คาร์ลอสจองตั๋วเครื่องบินไปออสเตรเลีย,คาร์ลอสใช้ภาษาฝรั่งเศสของเขาได้มากที่สุดในทริปไปปารีส,2
36,ลาร์สอยากลองถ่ายภาพมาตลอด,เพื่อนของเขาเป็นช่างภาพที่ดี แต่เขาไม่เคยพยายาม,วันหนึ่งเขาซื้อกล้องถ่ายภาพแบบง่ายๆ แต่คุณภาพสูง,ตั้งแต่วันนั้น ลาร์สถ่ายภาพธรรมชาติทุกวัน,ลาร์สตกหลุมรักกับการถ่ายภาพ,ลาร์สเกลียดการถ่ายภาพ,1
37,ผมซื้อทีวีจากร้านขายอุปกรณ์อิเล็กทรอนิกส์,มันเป็นจอแบนขนาดใหญ่ที่มีภาพคุณภาพความละเอียดสูง,พนักงานก็บอกให้ฉันซื้อใบรับประกันให้ด้วย เพื่อความปลอดภัย,สัปดาห์ต่อมาโทรทัศน์ตกจากผนังของฉันและแตก,ผมสามารถซ่อมมันได้ด้วยการรับประกัน,พนักงานคนนึงถูกพบตาย,1
38,ไรอันอยู่ที่สวนสาธารณะ,และเขาเห็นเด็กผู้หญิงตัวเล็กๆ จับลูกโป่ง,ตอนที่เขาออกจากสวน เขาเห็นลูกบอลลอนเดียวกันติดอยู่ในต้นไม้,เขาปีนต้นไม้เพื่อเอาลูกบอล,แล้วไรอันก็เปลือยลูกบอลให้พัง,ไรอันก็ไปหาเด็กผู้หญิงคนนั้น และให้ลูกบอลลอนที่เธอสูญเสียไป,2
39,ผู้จัดการของเจนบอกเธอว่า เธอต้องอัพโหลดรีซิวีของเธอ,เธอรู้ว่าใบประวัติของเธอไม่ได้ถูกจัดรูปแบบอย่างถูกต้อง,เธอโอนเนื้อหาทั้งหมดไปยังแบบพิมพ์ที่เหมาะสม,เธอเพิ่มข้อมูลเกี่ยวกับงานล่าสุดของเธอ และอัพเดทผลงาน,แล้วเธอก็ส่งไปให้ผู้จัดการของเธอ,เจนเกลียดล้างจาน,1
40,นีลกําลังท่องเที่ยวเมืองเฟซ,เขาได้ลิ้มรสอาหารชนเผ่าของพวกเขา,แล้วเขาก็ไปซื้อของที่ระลึก,เฟซมีนักแสดงถนนที่ดีเช่นกัน เขาระบุว่า,นีลสนุกมาก,นีลกับเฟซกลายเป็นเพื่อนสนิท,1
41,ฉันต้องการพาหมาเดินเล่น,ตําบลของผมต้องมีเชือก,ฉันค้นหาในบ้านของฉันสําหรับสายเชือก,ผมหาไม่เจอ,ผมตัดสินใจเอาหมาของผมไปไว้ข้างหลังบ้าน,ผมปล่อยหมาผมเข้าไปในบ้าน,1
42,มันเป็นวันที่สดใสและอบอุ่น,โจคิดว่ามันจะดีถ้าเราเดินไป,เขาตัดสินใจเดินไปร้านกาแฟในท้องถิ่น,แต่ระหว่างทาง เขาเริ่มเหนื่อย,เขาเลยวิ่งไปที่ร้านกาแฟ,โจเสียใจที่ออกไปข้างนอก,2
43,เจนรอพัสดุมาทั้งวัน,ในที่สุดเธอก็เห็นคนของ UPS เดินมาถึงประตู,เขาส่งของไปให้ และเธอก็เอาไปใส่ใน,เธอเปิดกระเป๋าด้วยมีด,ในกล่องนั้นมีเด็กทารกที่เพิ่งเกิด,เจนเจอเสื้อโค้ทใหม่ของเธอในแพ็คเกจ,2
44,แฟรงค์ไม่อยากทําการบ้าน,เขาอยากเล่นเกมวิดีโอแทน,พ่อแม่ของแฟรงค์บอกให้เขาทําการบ้านก่อน,แฟรงค์โกรธมาก และถูกลงโทษ,แฟรงค์เสียวิดีโอเกมส์ของเขาเป็นสัปดาห์,แฟรงค์ได้เกมใหม่,1
45,ทิมมี่เคยเข้าแข่งขัน 3 คะแนน ที่โรงเรียนของเขา,"ผู้ชนะจะมีโอกาสได้เงินทุนการศึกษา 1,000 ดอลลาร์",ทิมมี่ฝึกยิง 3 ลูกตลอดสุดสัปดาห์,เขาพร้อมแล้ว เมื่อวันแข่งขันมาถึง,ทิมมี่ชนะการแข่งขัน,ทิมมี่ไปดูรถในวันแข่งขัน,1
46,เดรคไปงานเลี้ยงเมื่อวันศุกร์,เขาพบว่ากระเป๋าของเขาถูกขโมยจากเสื้อโค้ทของเขา,เดรคโทรแจ้งตํารวจทันที แต่กระเป๋าเงินไม่พบ,เดรคได้พูดคุยกับเจ้าภาพเกี่ยวกับเรื่องนี้,และเจ้าภาพก็บอกเขาว่า เขาไม่รู้เหมือนกัน,เดรคบอกเจ้าภาพว่า เขาอยากไปงานเลี้ยงของเขาอีกครั้ง,1
47,บ๊อบพบว่ารถของเขามีรอยล้อแตก,เขาไม่เคยเปลี่ยนยางรถมาก่อน,เขาเอาแจ็คและไอรอนออก,เขาไม่สามารถถอดบอลท์ออกได้,บ๊อบเรียกคนมาซ่อมยางพัง,บ๊อบขับรถตู้ไปตลาด,1
48,แจ็คเหนื่อยกับการเขียนอีเมลล์บนคอมพิวเตอร์แท็บเล็ตของเขา,เขาตัดสินใจว่าต้องลงทุนในแล็ปท็อป,เขาค้นหาแล็ปท็อปต่าง ๆ จนกระทั่งเขาพบว่าเล็ปท็อปที่สมบูรณ์แบบ,ในที่สุดเขาก็ซื้อมัน,ตอนนี้แจ็คชอบตอบอีเมล,แจ็คใช้บริการไปรษณีย์แทนที่อีเมล,1
49,ผมของเจคเริ่มยาวเกินไป,เขามีสัมภาษณ์งานใกล้เข้ามา,เขาขอให้แม่ตัดผมเขา,แม่เขาตัดผมให้ดูดีๆ เหมือนมืออาชีพ,เจคล้างมือ,เจคได้งาน,2
50,วันนี้ชอนมาหาฉัน,"แซม,ชอน,และฉันเล่นเกมส์",พวกเขาเริ่มโกรธฉัน เกี่ยวกับความเลวร้ายที่ฉันทํา,พวกเขาบอกว่าฉันเล่นไม่ได้อีก จนกว่าจะดีขึ้น,ฉันเจ็บมาก,ผมรู้สึกดีใจจริงๆ,1
51,ซาร่าห์อยากส่งการ์ด,เธอไปไปรษณีย์,เธอจ่ายเงินไปกับตรา,เธอเอาจดหมายใส่ในซอง,ซาร่าห์ส่งจดหมายมาเอง,จดหมายของซาร่าห์จะถึงจุดหมาย,2
52,ชัคเหนื่อยมากจากงาน,เขาปิดร้านสักพัก,เขาเปิดเว็บเพื่อคุยกับเพื่อนร่วมงาน,หลังจากที่ซอลตาร์ทําร้ายเขา เขาต้องการที่จะหยุด,ชัคตัดสินใจลาออกจากงาน,เขารู้สึกว่าต้องกลับไปทํางาน,2
53,บ๊อบใช้ถุงพลาสติกไปช้อปปิ้ง,แล้วเพื่อนเขาบอกเขาว่าพลาสติกเป็นอันตรายต่อสิ่งแวดล้อม,บ๊อบตัดสินใจที่จะไม่ใช้ถุงพลาสติก,บ๊อบลงทุนในกระเป๋าชําระของที่ใช้ได้อีก,บ๊อบใช้ถุงช้อปเปิ้ลที่ใช้ได้หลายครั้งไปช้อป,บ๊อบยังคงใช้ถุงพลาสติกของช้อปปิ้งของเขาไปช้อปปิ้ง,1
54,โจต้องการถ่ายภาพตัวเอง เพื่อโครงการ,เขาโทรหาศิลปินในท้องถิ่น และถามราคา,นักศิลปินคนหนึ่งมีราคาที่เหมาะสม,โจได้นัดกับศิลปินคนนั้น เพื่อวาดภาพ,โจพอใจกับผลงานมาก,ศิลปินวาดแมวของโจ,1
55,แอนพยายามจะเลิกสูบบุหรี่,เธอพยายามหลายครั้ง แต่ก็ล้มเหลวทุกครั้ง,แล้วเธอก็ไปใช้ยานิโคติน เพื่อช่วยเธอ,และช่วยเธอให้มันเกิดขึ้น,แอน ทํา ให้ ปริมาณ สูบบุหรี่ ที่ เธอ สูบบุหรี่ ทุก วัน เป็น สอง เท่า,แอน สามารถ เลิก การสูบบุหรี่ ได้ อย่าง สําเร็จ,2
56,เจนถูกส่งไปอยู่กับป้าของเธอในช่วงฤดูร้อน,เธอเกลียดความคิดที่จะต้องอยู่ห่างจากห้องสมุดท้องถิ่นทั้งฤดูร้อน,เธอเอาหนังสือไปกับเธอ แต่เธอจะอ่านมันเร็ว,เมื่อเธอมาถึง ป้าของเธอพาเธอไปห้องพิเศษในบ้านของเธอ,เจนเห็นหนังสือของเธอไหม้อยู่บนเตาไฟ,ห้องเต็มไปด้วยชั้นหนังสือ ที่น่าสนใจสําหรับเด็กผู้หญิง,2
57,เมื่อวานนี้เป็นวันทําความสะอาดฟันของโรบ,เขาเกรงว่าหมอฟันจะมา,แต่มีพยาบาลใหม่ที่น่ารักในออฟฟิศ,เขาตื่นเต้นมากที่จะไป,โรบรู้สึกสดชื่นหลังจากการตรวจคอลโนสกอพี,ร็อบรู้สึกเสียใจมาก ตอนที่พยาบาลน่ารักไม่มาในวันนั้น,2
58,โจชอบกินดิน,เขาทําพายดินทุกครั้งที่เขามีโอกาส,เขากําลังกินพาย ตอนที่เขารู้สึกว่ามีอะไรแข็งมากๆอยู่ในปาก,โจกัดหินไปจนฟันเขาแตก,โจอยากเคี้ยวหินอีก,โจตัดสินใจไม่กินดินอีกแล้ว,2
59,ร็อบไม่เคยไปบนรถไฟฟ้า,"เพื่อนของโรบเสนอตั๋วฟรีให้กับ ""หกธง""",ร็อบตัดสินใจว่า เขาอาจจะเข้าร่วมด้วย,พวกเขาไปและรอเป็นแถวที่ยาว,ร็อบมีเพื่อนที่ใจกว้าง,เพื่อนของโรบไม่คิดอะไร,1
60,คาร์ลี่กําลังรอแซมโทรหาเธอ,เขาสัญญาว่าจะมาวันศุกร์,มันตอนนี้สายวันเสาร์และเธอไม่ได้ยินอะไร,ในที่สุดเธอก็ตัดสินใจโทรหาเขา,แซมรับโทรศัพท์,คาร์ลี่สั่งอาหารที่ต้องเอากลับทางโทรศัพท์,1
61,เอมี่กลับบ้านจากโรงเรียนในวันเกิดของเธอ ไปหาบ้านที่ว่างเปล่า,เธอเสียใจที่ทุกคนลืมวันพิเศษของเธอ,เธอเดินไปในห้องนั่งเล่นอย่างเศร้า,แปลงความ รู้สึก,เอมี่ยิ้มด้วยความยินดี,เอมี่เดินออกจากห้อง และออกจากบ้าน,1
62,แพนพยายามจะตีฉันโดยไม่มีเหตุผล,ฉันโกรธมาก ฉันแค่ปกป้องการตีของเธอ,เธอยังคงโยนกําปั้นของเธอใส่ฉัน,ในความพยายามที่จะหยุดเธอ ฉันโยนเธอลงพื้น,ปานหยุดลง,ฉันกอดแพนไว้,1
63,เบคกี้มีญาติที่ชื่อ แอชลีย์,เบคกี้กับแอชลีย์เคยเป็นเพื่อนกันตั้งแต่เด็ก,แอชลีย์เริ่มโง่โง่ขึ้นตอนที่เธอโตขึ้น,เธอถูกขังเพราะขโมยแทมพูนจากร้านขายของ,เบคกี้ไม่ได้ติดต่อกับเธอ,เบคกี้ภูมิใจในแอชลีย์,1
64,เด็กของแพมกับทอมนอนไม่ค่อยหลับ,เพื่อนบ้านที่ไม่คิดคิดมักจะปล่อยสุนัขของเขาออกไปข้างนอกตะโกนทั้งวัน,ทุกครั้งที่แพมทําให้ลูกหลับ หมาเริ่มตะโกน,แพมฝันถึงการปล่อยสุนัขให้หนีไป,คืนหนึ่ง แพมปล่อยแมวเข้าไปในบ้าน,คืนหนึ่ง แพมตัดสินใจปล่อยสุนัขออกมา,2
65,เมย์ถูกรับเข้ามหาวิทยาลัยในเฟรโดเนีย,เธอนั่งรถบัสไปโรงเรียนใหม่,เธอไปสํารวจมหาวิทยาลัย,เธอชอบทุกอย่างที่เธอเห็น,เธอเลิกเรียน,เธอชอบอาจารย์ของเธอทุกคน,2
66,แมรี่ต้องเอาฟันออก,เธอต้องการให้หมอฟันทําให้เธอหลับ,เขาทําได้แค่ทําให้บริเวณนั้นหมดความรู้สึก ด้วยยาโนโวเคอีน,แมรี่จ้องมองเขาในความกลัว,หลังจากเห็นการแสดงออกของเธอ หมอฟันสามารถช่วยแมรี่ได้,แมรี่ออกจากหมอฟันในอารมณ์ดีมาก,1
67,ฟอร์ดภูมิใจในค่าเฉลี่ยสูงของเขา,เขาทํางานทุกคืนในการมอบหมาย เพื่อที่จะปรับปรุงมัน,เพื่อนของฟอร์ดเตือนเขาว่า เขาจะพลาดความสนุก,ในช่วงชีวิตที่ต่อมา ฟอร์ดกลายเป็นทนายที่ประสบความสําเร็จ,ฟอร์ดรู้สึกเศร้าที่เขายังประสบความสําเร็จมาก,ฟอร์ดภูมิใจในความสําเร็จของเขา,2
68,ภรรยาผมบอกว่าผมขาดความรัก,ว่าฉันไม่มีงานอดิเรกหรือความสนใจอะไรมากนัก,ฉันพยายามจะโต้เถียง แต่ไม่เป็นไปได้,ฉันรู้แล้วว่าเธอพูดถูก,ฉันตัดสินใจเปลี่ยน,ผมยังโสด,1
69,นีน่าอยากได้ชุดฮาโลวีนที่สวยงาม,แต่เธอไม่มีเงินซื้อของหรูๆ,เธอดูบ้านของเธอเพื่อความคิด,แล้วเธอก็หาชุดสวยๆมาฟรี,นีน่าซื้อของเล่น,นีน่าตื่นเต้น,2
70,เวโรนิก่าชอบเดินป่า,วันหนึ่งเธอเดินตามทาง และพบบ้านต้นไม้,เธอขึ้นบันไดและประหลาดใจกับสิ่งของทั้งหมดในบ้าน,มันถูกจัดเตรียมอย่างเต็มที่ด้วยเฟอร์นิเจอร์และผ้าห่ม,เวโรนิคาไม่ชอบบ้านต้นไม้มาก,เวโรนิคาตัดสินใจที่จะไปเยี่ยมบ้านต้นไม้บ่อยขึ้น,2
