,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
10,बॉब ने फास्ट फूड मछली के स्थान पर काम करने के अपने पहले दिन से डरते हुए कहा।,उन्होंने अपनी चमकदार नौटंकी वर्दी पहनने के लिए इंतजार करने की योजना बनाई।,बॉब ने वर्दी पहनने के बाद मछली के बर्गर बनाने का काम किया।,"वह इतना व्यस्त था, वह अपने सड़क कपड़े में वापस बदलने के लिए भूल गया",बॉब को यह पोशाक इतनी पसंद आई कि उसने अपने दोस्तों को दिखा दी।,बॉब काम के बाद नाविक की पोशाक पहनकर बाहर गया।,2
11,एक दोस्त मिलने आया था।,मैंने उसे बताया कि मेरा कुत्ता काटता है।,उसने नहीं सुना।,उसने उसे छूने और उसके साथ खेलने की कोशिश की।,मेरे कुत्ते ने उसे काट लिया।,मेरा कुत्ता भाग गया।,1
12,लेस्टर हमेशा अधिक कलात्मक होना चाहता था।,उसने एक दिन फूल की तस्वीर खींचने का प्रयास करने का निर्णय लिया।,वह एक सुंदर ऑर्किड के सामने बैठता है और चित्र बनाना शुरू करता है।,लेस्टर का चित्र बहुत अच्छा निकला।,वह अपने कमरे में दीवार पर चित्र लटकाता है।,उसने फिर कभी कुछ नहीं खींचने का फैसला किया।,1
13,पाब्लो कीड़े खाना पसंद करता है।,उसने स्कूल में एक किताब पढ़ी कि यह कैसे करना है।,वह उन्हें जैतून के तेल में तलेगा।,वह महीने में कम से कम एक बार ऐसा करना पसंद करता है।,पाब्लो कीड़े पसंद करते हैं और उन्हें एक स्वादिष्ट व्यंजन मानते हैं।,पाब्लो कीड़े खाना पसंद नहीं करता।,1
14,किरा को हमेशा जापानी संस्कृति से प्यार था।,उनकी कई पसंदीदा फ़िल्में जापानी भाषा में थीं।,उसने वहाँ जाने का निश्चय किया।,वर्षों तक उसने अपनी यात्रा के लिए पैसे बचाए।,उसने सारे पैसे जूते पर खर्च कर दिए।,यह उसके जीवन की सबसे अच्छी यात्रा थी।,2
15,ग्लेन एक टहलने के मूड में था।,उसने अपनी जैकेट पहन ली और बाहर चला गया।,"जब वह फुटपाथ पर चल रहा था, तो वह ठोकर खाकर अपने घुटने को तोड़ दिया।",ग्लेन वापस खड़ा हो गया और अपने घर की ओर लंगड़ाता हुआ चला गया।,ग्लेन ने अपना अब तक का सबसे अच्छा मैराथन समय चलाया।,ग्लेन ने कसम खाई कि वह फिर कभी नहीं चल पाएगा।,2
16,यीशु ने दिन भर फर्नीचर को पॉलिश करते हुए बिताया।,"जैसे-जैसे रात होने लगी, उसने अपने किए हुए कामों की समीक्षा की।",सब कुछ चमकदार और नया लग रहा था।,यीशु ने अपने सभी मित्रों को उस शाम एक पार्टी के लिए आमंत्रित किया।,उन्होंने कहा कि उसके फर्नीचर अच्छा लग रहा था.,उसके दोस्तों ने उसके फर्नीचर को पॉलिश किया।,1
17,मैं हाल ही में दुकान के लिए चल रहा था.,"जैसे ही मैं एक निकास से गुजर रहा था, मैंने अपने हाथ पर ठंडे, कठोर इस्पात को महसूस किया।",मैं चौंक गया कि मुझे एक कार से टक्कर लगी है!,जब उसने देखा कि मुझे टक्कर लगी है तो ड्राइवर बहुत माफी मांग रहा था।,मैंने उन्हें कहा कि यह ठीक है और फिर चला गया.,कार का ड्राइवर मुझ पर बहुत गुस्सा हो गया।,1
18,जीना की बहन ने अपने टखने को कांच के टुकड़ों से काट लिया था।,खून उसके पैर से नीचे उसके जूते में चला गया।,जब उसने खून देखा तो वह घर भाग गई।,"जीना उसके पीछे दौड़ी, लेकिन साथ नहीं रख सकी।",जब वे घर पहुँचे तो सभी ने आइसक्रीम खाई।,जीना की बहन डॉक्टर के पास गई।,2
19,एक छोटा लड़का तीसरी कक्षा में था।,वह बहुत बुद्धिमान था लेकिन पढ़ने में कठिनाई थी।,जब भी वह जोर से पढ़ता था तो उसके सहपाठियों ने उसका मजाक उड़ाया।,उसने हर दिन पढ़ने का अभ्यास करना शुरू कर दिया।,छोटे लड़के ने स्वीकार किया कि वह कभी नहीं सुधरेंगे।,"वर्ष के अंत में, उन्होंने अपनी पढ़ने की परीक्षा में अच्छा प्रदर्शन किया।",2
20,रोज़ी की कक्षा में एक छोटी सी पार्टी थी।,उसने सभी के लिए फल सलाद बनाने का फैसला किया।,उसने फल खरीदने में बहुत पैसा और उसे तैयार करने में बहुत समय खर्च किया।,पार्टी के दिन उसने फल सलाद का एक बड़ा कटोरा उठाया।,रोज़ी की कक्षा ने फल सलाद साझा किया।,रोज़ी ने फलों के सलाद का कटोरा घर पर अपने फ्रिज में रखा था।,1
21,केली अपने नए फोन के लिए खुश थी।,वह इसे अपने साथ हर जगह ले जाती थी।,दुर्भाग्य से उसने इसे तोड़ दिया।,लेकिन शुक्र है कि वह इसे ठीक करने में सफल रही।,दुकान ने उसे ठीक करने के लिए उचित मूल्य दिया।,केली ने नया फ़ोन खरीदा।,1
22,"जब मैं कॉलेज में थी, तब मैं एक बड़े आदमी से मिली थी।",मैं 22 साल की थी और वह 38 साल का था।,हम एक दूसरे को समझते थे और साथ में अच्छा समय बिताते थे।,हम एक साथ रहे जब मैं वहाँ था.,मुझे उस समय की अच्छी यादें हैं।,उस समय की मुझे बुरी यादें हैं।,1
23,बॉब स्कूल के नाटक में होना चाहता था।,उसने भूमिका का ध्यानपूर्वक अध्ययन किया।,वह अक्सर अपनी पंक्तियों का अभ्यास करता था।,"ऑडिशन के दिन, उसने बहुत अच्छा काम किया।",बॉब को बहुत गर्व था।,बॉब बहुत शर्मिंदा था।,1
24,जैकी को आठवीं कक्षा के हॉल मॉनिटर के रूप में नामित किया गया है।,पूरी कक्षा में उसकी ईर्ष्या होती है।,सहपाठियों ने अक्सर उसकी नौकरी को खतरे में डाल दिया।,वे जैकी के हॉल पास चुरा लेते थे।,प्रधानाध्यापक ने उसके शोरगुल करने वाले सहपाठियों को निलंबित कर दिया।,उसके सहपाठियों को उनके व्यवहार के लिए पुरस्कार दिए गए थे।,1
25,मेरे पिताजी को अभी एक नई कार मिली थी।,इसको मनाने के लिए हम सब एक सवारी पर गए।,एक और कार स्टॉप साइन से गुज़री और हम पर दुर्घटनाग्रस्त हो गई।,मैंने खिड़की को इतनी जोर से मारा कि वह टूट गई।,मैं बाहर चढ़ गया और मैं और मेरे पिताजी ठीक थे.,हम दोनों वाहन से चूर हो गए।,1
26,मेरी भतीजी को फ्रोजन फिल्म बहुत पसंद है।,वह हमेशा इसे पहनना चाहती है।,वह घर के चारों ओर गाते हुए घूमती है।,वह चिल्ला प्यार करता है इसे जाने दो.,वह इसे बार-बार गाती है।,वह खेल प्यार करता है और राजकुमारी बातें नफरत करता है.,1
27,एलेक्स अपनी टीम के दो अंक पीछे रहते हुए कोर्ट पर ड्रिबल कर रहा था।,उन्होंने स्कोरबोर्ड पर एक नज़र डाली और देखा कि केवल 5 सेकंड बचे थे।,उसका मन किसी खुले आदमी को खोजने की कोशिश में लगा रहा था।,डिफेंडरों ने उनकी टीम के साथियों को गोंद की तरह चिपका दिया।,बजने लगा और उनकी टीम ने खेल जीता।,उसने तीन अंक की कोशिश की और चूक गया।,2
28,मैं पुस्तकालय में आया और बैठ गया।,"जब मैंने चारों ओर देखा, तो मुझे एक बच्चा दिखाई दिया।",वह कुछ देर तक मुझे घूरता रहा।,मैं निराश हो गया और सीट से उठ खड़ा हुआ।,मुझे परवाह नहीं थी कि वह बच्चा क्या कर रहा था।,मैंने उससे पूछा कि उसकी समस्या क्या है।,2
29,इवा और ब्रेंट एक बच्चे को गर्भ धारण करने की कोशिश कर रहे थे।,"वे छह महीने से कोशिश कर रहे थे, लेकिन कोई सफलता नहीं मिली।",डॉक्टर के पास जाते समय वे निराश हो गए।,लेकिन फिर उन्होंने डॉक्टर को बड़े पैमाने पर मुस्कुराते हुए देखा।,ब्रेंट एक बच्चे को अगवा करने की अपनी योजनाओं को रद्द कर देगा।,दंपति को यह जानकर खुशी होगी कि उनके पास एक बच्चा है।,2
30,कैथरीन को हमेशा से कर्लिंग के खेल से दिलचस्पी रही है।,कैथरीन को टेलीविजन पर एथलीटों को खेलते देखना बहुत पसंद है।,एक दिन कैथरीन ने कर्लिंग अभ्यास सत्र में जाने का फैसला किया।,"अभ्यास में, एथलीटों में से एक ने कैथरीन को खेलने के लिए आमंत्रित किया।",कैथरीन ने तब से हर दिन अभ्यास करना शुरू किया और इसमें अच्छी हो गई।,कैथरीन ने सोचा कि कर्लिंग उबाऊ लग रही थी।,1
31,फ्रांसिस हमेशा ड्राइविंग सीखने के लिए उत्सुक रहा है।,आखिरकार वह ड्राइविंग लाइसेंस के लिए काफी बड़ा हो गया है।,फ्रांसिस लाइसेंस पाने के लिए बहुत मेहनत करता है।,वह आसानी से ड्राइविंग का टेस्ट पास कर लेता है।,फ्रांसिस को अपनी उपलब्धि पर बहुत गर्व है।,फ्रांसिस ने फैसला किया कि वह सार्वजनिक परिवहन लेगा।,1
32,कल मैंने द नटक्रैकर को देखकर बहुत अच्छा समय बिताया।,मुझे यह बिल्कुल पसंद आया।,जब नर्तकियों ने मंच को सजाया तो वह सुंदर था।,मैं शो देखने के लिए सम्मानित महसूस किया।,मैंने कसम खाई कि मैं इसे फिर कभी नहीं देखूँगा।,मैं इसे फिर से देखना चाहता था।,2
33,मैं सुबह साढ़े आठ बजे अपने क्लास के लिए उठा।,मैं नींद से सोकर उठ गया और स्नान कर लिया।,मैंने जल्दी से नाश्ता किया और क्लास की ओर चल पड़ा।,"50 मिनट की कक्षा के बाद, मैं अपने छात्रावास की ओर चल पड़ा।",मैंने फिर से कक्षा में जाने का निर्णय लिया।,"जब मैं वहां पहुंचा, तो मैंने झपकी ली।",2
34,गैरी लिसा का ध्यान आकर्षित करना चाहता था।,एक दिन उसने लिसा को एक कविता लिखने का फैसला किया।,"अगले दिन स्कूल में, गैरी ने लिसा को हॉल में देखा।",गैरी ने लिसा को एक बड़ी मुस्कान दी और उसे कविता सौंप दी।,गैरी ने लिसा को जोर से थप्पड़ मारा और चला गया।,लिसा ने स्वीकार किया कि वह भी गैरी से प्यार करती है।,2
35,कार्लोस हमेशा से फ्रांस जाना चाहता था।,उसने तय किया कि जाने से पहले उसे फ्रेंच बोलना सीखना चाहिए।,वह रात्रि कक्षा में दाखिला लेता है और बहुत मेहनत से पढ़ाई करता है।,अंततः कार्लोस अच्छी तरह से फ्रेंच बोल सकता है।,कार्लोस ने ऑस्ट्रेलिया के लिए एक उड़ान बुक की।,कार्लोस पेरिस की अपनी यात्रा पर अपनी फ्रेंच का सबसे अधिक उपयोग करता है।,2
36,लार्स हमेशा से फोटोग्राफी की कोशिश करना चाहते थे।,"उसका मित्र एक उत्कृष्ट फोटोग्राफर था, लेकिन उसने कभी कोशिश नहीं की थी।","एक दिन उसने एक साधारण, लेकिन उच्च गुणवत्ता वाला कैमरा खरीदा।","उस दिन से, लार्स ने हर दिन प्रकृति की तस्वीरें लीं।",लार्स को फोटोग्राफी से प्यार हो गया।,लार्स को फोटोग्राफी से नफरत थी।,1
37,मैंने एक टेलीविजन एक इलेक्ट्रॉनिक्स की दुकान से खरीदा।,यह एक बड़ी फ्लैटस्क्रीन है जिसमें उच्च परिभाषा गुणवत्ता वाली तस्वीर है।,"कर्मचारी ने मुझे इसके लिए वारंटी खरीदने के लिए राजी किया, बस किसी भी मामले में।",एक सप्ताह बाद टीवी मेरी दीवार से गिर गया और टूट गया।,मैं वारंटी के साथ इसे ठीक करने में सक्षम था.,बाद में कर्मचारी की मौत हो गई।,1
38,रायन एक पार्क में था.,और उसने एक छोटी लड़की को एक गुब्बारा पकड़े हुए देखा।,पार्क से बाहर जाते समय उन्होंने उसी गुब्बारे को पेड़ में फंसते देखा।,वह गुब्बारा वापस लेने के लिए पेड़ पर चढ़ गया।,फिर रायन ने जानबूझकर गुब्बारा फटवा दिया।,रायन ने लड़की को खोया हुआ गुब्बारा दे दिया।,2
39,जेन के मैनेजर ने उसे कहा कि उसे अपना रेज़्यूमे अपलोड करना होगा।,उसे पता चला कि उसका रिज्यूमे ठीक से फॉर्मेट नहीं किया गया था।,उसने सभी सामग्री को सही टेम्पलेट में स्थानांतरित कर दिया।,"उसने अपने नवीनतम कार्य के बारे में जानकारी जोड़कर, अपने रेज़्यूमे को अद्यतन किया।",फिर उसने अपने मैनेजर को भेजा।,जेन को बर्तन धोने से नफरत थी।,1
40,नील फेज़ शहर का दौरा कर रहा था।,उन्होंने उनके जातीय व्यंजनों का स्वाद चखा।,फिर वह स्मृति चिन्ह खरीदने गया।,उन्होंने कहा कि फेज़ में महान सड़क कलाकार भी थे।,नील ने बहुत अच्छा समय बिताया।,नील और फेज़ सबसे अच्छे दोस्त बन गए।,1
41,मुझे अपने कुत्ते को बाहर घुमाने ले जाना था।,मेरे पड़ोसियों को एक पट्टा की आवश्यकता है।,मैंने अपने घर में पट्टा के लिए देखा।,मैं इसे नहीं पा सका।,मैंने अपने कुत्ते को पिछवाड़े में ले जाने का फैसला किया।,मैंने अपने कुत्ते को घर के अंदर जाने दिया।,1
42,"वह उज्ज्वल, गर्म दिन था।",तो जो सोचा कि यह एक टहलने के लिए अच्छा होगा.,उसने अपने स्थानीय कॉफी शॉप तक चलने का फैसला किया।,"लेकिन आधे रास्ते में, वह थकने लगा।",तो वह कॉफी शॉप के लिए भाग गया।,जो बाहर जाने का पछतावा करता है।,2
43,जेन पूरे दिन पैकेज की प्रतीक्षा कर रही थी।,अंत में उसने यूपीएस वाले को दरवाजे पर आते देखा।,वह पैकेज दिया और वह इसे अंदर लाया.,उसने पैकेज को चाकू से खोला।,उस बॉक्स में एक नवजात शिशु था।,जेन ने पैकेज के अंदर अपना नया कोट पाया।,2
44,फ्रैंक अपना होमवर्क नहीं करना चाहता था।,वह इसके बजाय वीडियो गेम खेलना चाहता था।,फ्रैंक के माता-पिता ने उसे पहले अपना होमवर्क करने को कहा।,फ्रैंक ने एक टैंट्रम फेंक दिया और उसे दंडित किया गया।,फ्रैंक ने एक सप्ताह के लिए अपने वीडियो गेम खो दिए।,फ्रैंक एक नया खेल मिल गया है.,1
45,टिमी अपने स्कूल में 3 अंक प्रतियोगिता में भाग ले रहा था।,"विजेता के पास कॉलेज में $1,000 की छात्रवृत्ति जीतने का मौका होगा।",टिमी ने पूरे सप्ताहांत में तीन अंक की शूटिंग का अभ्यास किया।,जब प्रतियोगिता का दिन आया तो वह तैयार था।,टिमी ने प्रतियोगिता जीती।,टिमी प्रतियोगिता के दिन ड्राइविंग रेंज पर गया था।,1
46,ड्रेक शुक्रवार को एक पार्टी में शामिल हुए।,उसे पता चला कि उसके कोट से उसका पर्स चुरा लिया गया है।,"ड्रेक ने तुरंत पुलिस को बुलाया, लेकिन बटुआ नहीं मिला।",ड्रेक ने इस मुद्दे के बारे में पार्टी के मेजबान का सामना किया।,और मेज़बान ने उसे बताया कि उसे भी नहीं पता था।,ड्रेक ने मेजबान को बताया कि वह फिर से अपनी पार्टियों में भाग लेना चाहता है।,1
47,बॉब ने पाया कि उसके ट्रक का टायर फटा था।,उसने पहले कभी टायर नहीं बदला था।,उसने टायर जैक और लोहे को बाहर निकाला।,वह बोल्ट को नहीं हटा सका।,बॉब ने किसी को बुलाया कि वह उसका फटा टायर ठीक करे।,बॉब अपने ट्रक को बाजार ले गया।,1
48,जैक अपने टैबलेट कंप्यूटर पर ईमेल लिखकर थक गया है।,उसने तय किया कि उसे एक लैपटॉप में निवेश करने की जरूरत है।,वह विभिन्न लैपटॉपों पर शोध करता है जब तक कि उसे सही नहीं मिल जाता।,आखिरकार वह इसे खरीदता है।,अब जैक वास्तव में ईमेल का जवाब देने का आनंद लेता है।,जैक अब ईमेल के बजाय डाक सेवा का उपयोग करता है।,1
49,जेक के बाल बहुत लंबे हो रहे थे।,उसके पास नौकरी का साक्षात्कार आ रहा था।,उसने अपनी माँ से अपने बाल काटने को कहा।,उसकी माँ ने उसे अच्छे से काटकर पेशेवर दिखने वाला बाल कटवाया।,जेक ने अपने हाथ धो लिए।,जेक को नौकरी मिल गई।,2
50,आज शॉन आया था.,"सैम, शॉन, और मैं खेल खेला.",वे मुझसे नाराज होने लगे कि मैं कितना बुरा था।,उन्होंने कहा कि मैं तब तक नहीं खेल सकता जब तक मैं ठीक नहीं हो जाता।,मैं बहुत आहत था।,मैं वास्तव में प्रसन्न था।,1
51,सारा एक कार्ड डालना चाहती थी।,वह डाकघर गई।,उसने टिकटों के लिए भुगतान किया।,उसने पत्र को लिफाफे में रख दिया।,सारा ने स्वयं अपना पत्र पहुँचाया।,सारा का पत्र जल्द ही अपने गंतव्य की ओर जा रहा था।,2
52,चक काम से थक गया था।,उन्होंने कुछ समय के लिए अपना काम बंद कर दिया।,उन्होंने सहकर्मियों के साथ बातचीत करने के लिए मंच खोला।,उन बदसूरत Zoltar हिट के बाद वह इस ब्रेक की जरूरत है.,चक ने अपनी नौकरी छोड़ने का फैसला किया।,फिर उसे काम पर लौटने का मन हुआ।,2
53,बॉब ने खरीदारी करने के लिए प्लास्टिक के किराने के बैगों का इस्तेमाल किया।,"फिर, उसके दोस्त ने उसे बताया कि प्लास्टिक पर्यावरण के लिए बुरा है।",बॉब ने अपने प्लास्टिक बैगों को छोड़ने का फैसला किया।,बॉब ने कुछ पुनः प्रयोज्य किराने के बैगों में निवेश किया।,बॉब ने अपने पुनः प्रयोज्य किराने के बैगों का उपयोग खरीदारी करने के लिए किया।,बॉब ने अपने प्लास्टिक के किराने के बैगों का इस्तेमाल करना जारी रखा।,1
54,जो को एक प्रोजेक्ट के लिए खुद का एक चित्र लेना था।,उन्होंने कुछ स्थानीय कलाकारों को बुलाया और उनकी दरें पूछी।,एक कलाकार के पास उचित दरें थीं।,जो ने उस चित्रकार के साथ एक नियुक्ति की कि वह चित्र बना सके।,जो परिणामों से बहुत संतुष्ट था।,कलाकार ने जो की बिल्ली को चित्रित किया।,1
55,ऐन धूम्रपान छोड़ने की कोशिश कर रही थी।,उसने कई बार प्रयास किया लेकिन हर बार असफल रही।,फिर उसने निकोटीन पैच लगाने का अनुरोध किया।,और उसकी मदद की!,"ऐन ने रोजाना जितनी सिगरेट पीती थी, उसे दोगुना कर दिया।",धूम्रपान छोड़ने में सफल,2
56,जेन को गर्मियों के लिए उसकी चाची के पास भेजा गया।,उसे यह सोचकर भी नफ़रत हो रही थी कि वह पूरी गर्मी अपनी स्थानीय पुस्तकालय से दूर रहेंगी।,वह अपने साथ कुछ किताबें ले गई थी लेकिन वह उन पर जल्दी से जाती थी।,जब वह आई तो उसकी चाची उसे अपने घर के एक विशेष कमरे में ले गई।,जेन ने अपनी किताबें चिमनी में जलती हुई देखी।,कमरे में लड़कियों को पसंद आने वाली किताबों की अलमारियां भरी हुई थीं।,2
57,कल रोब के दांतों की सफाई थी।,वह सामान्यतः दंत चिकित्सकों से बहुत डरता है।,लेकिन कार्यालय में एक प्यारा नई नर्स है.,तो वह जाने के लिए उत्साहित था।,रॉब कोलोनोस्कोपी के बाद ताज़ा महसूस हुआ।,रोब उस दिन प्यारी नर्स के न आने से निराश हो गया था।,2
58,जो को गंदगी खाना बहुत पसंद था।,वह हर मौके पर मिट्टी के पाई बनाते थे।,वह एक पाई खा रहा था जब उसने अपने मुंह में कुछ बहुत कठोर महसूस किया।,जो ने एक चट्टान पर काट दिया और अपना दांत बाहर निकाल लिया।,जो और पत्थर चबाना चाहता था।,जो ने फिर से मिट्टी नहीं खाने का फैसला किया।,2
59,रॉब कभी भी एक रोलरकोस्टर पर नहीं रहा है।,रॉब के दोस्तों ने उसे छह झंडे के लिए एक मुफ्त टिकट की पेशकश की।,रॉब ने फैसला किया कि वह भी शामिल हो सकता है।,वे सब गए और एक लंबी कतार में खड़े रहे।,रॉब के उदार मित्र थे।,रॉब के दोस्त बेपरवाह थे।,1
60,कारली सैम के फोन का इंतजार कर रही थी।,उसने शुक्रवार को वादा किया था।,अब शनिवार देर हो चुकी थी और उसे कुछ भी नहीं पता था।,अंत में उसने उसे फोन करने का निश्चय किया।,सैम ने फोन उठाया।,कारली ने फोन पर खाना मंगवाया।,1
61,एमी अपने जन्मदिन पर स्कूल से खाली घर में आई।,वह परेशान थी कि हर कोई उसका विशेष दिन भूल गया था।,वह उदास होकर लिविंग रूम में चली गई।,अचानक उसके दोस्त और परिवार के लोग छिपने की जगह से बाहर आ गए।,एमी ने खुशी से मुस्कुरा दी।,एमी कमरे से बाहर चली गई और घर से बाहर चली गई।,1
62,बिना किसी स्पष्ट कारण के पान ने मुझे मारने की कोशिश की।,"मैं गुस्से में था, मैंने बस उसकी मुक्का मारने का बचाव किया।",वह मुझ पर अपनी मुट्ठी फेंकती रही।,"उसे रोकने के प्रयास में, मैंने उसे जमीन पर फेंक दिया।",अंततः पान रुक गया।,मैंने पान को एक बड़ा गले लगाया।,1
