,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
13,পাবলো কৃমি খেতে পছন্দ করে।,সে স্কুলে একটা বই পড়েছে কিভাবে এটা করতে হয়।,সে তাদের জলপাই তেলে ভাজে।,সে মাসে অন্তত একবার এটা করতে পছন্দ করে।,পাবলো কৃমি পছন্দ করে এবং সেগুলোকে একটি সুস্বাদু খাবার বলে মনে করে।,পাবলো কৃমি খেতে পছন্দ করে না।,1
14,কিরা সবসময় জাপানি সংস্কৃতি পছন্দ করে।,তার অনেক প্রিয় সিনেমা জাপানি ভাষায় ছিল।,সে সিদ্ধান্ত নিল যে সে সেখানে যাবে।,বছরের পর বছর ধরে সে তার ভ্রমণের জন্য অর্থ সঞ্চয় করে।,জুতোতে সব টাকা খরচ করেছে।,এটা তার জীবনের সেরা ট্রিপ ছিল।,2
15,গ্লেন হাঁটার মেজাজে ছিল.,সে তার জ্যাকেট পরে বাইরে গেল।,"তিনি যখন ফুটপাতে হাঁটছিলেন, তখন তিনি পদস্খলন করে হাঁটু ভেঙে ফেলেন।",গ্লেন আবার উঠে দাঁড়িয়ে বাড়ি ফিরে হেঁটে গেল।,গ্লেন তার সেরা ম্যারাথন সময় দৌড়েছে.,গ্লেন শপথ করে বলেছিল যে সে আর কখনো হাঁটবে না।,2
16,যীশু সারাদিন আসবাব পোলিশ করে কাটায়।,রাত্রি যখন কাছে আসছিল তখন তিনি তার কাজ পর্যালোচনা করেছিলেন।,সবকিছুই নতুন এবং উজ্জ্বল ছিল।,সেই সন্ধ্যায় যীশু তাঁর সব বন্ধুদের একটি পার্টিতে আমন্ত্রণ জানান।,তারা বলেছে তার আসবাবপত্র সুন্দর দেখাচ্ছে।,তার বন্ধুরা তার আসবাবপত্র পলিশিং করেছে।,1
17,আমি সম্প্রতি দোকানে হেঁটে যাচ্ছিলাম।,"যখন আমি একটি প্রস্থান অতিক্রম করছিলাম, আমি আমার বাহুতে ঠান্ডা, শক্ত ইস্পাত অনুভব করেছি।",আমি হতবাক হয়ে গিয়েছিলাম যে আমাকে একটা গাড়ি ধাক্কা মেরেছে!,ড্রাইভার আমাকে আঘাত করতে দেখে খুব দুঃখিত হয়ে উঠল।,"আমি বললাম, ঠিক আছে, তারপর চলে গেলাম।",গাড়ির ড্রাইভার আমার উপর খুব রাগান্বিত হয়ে পড়েছিল।,1
18,জিনার বোন গ্লাস ভাঙলে তার গোড়ালি কেটে ফেলেছে।,রক্ত তার পা থেকে তার জুতোতে ঢুকেছিল।,যখন সে রক্ত দেখে সে বাসায় দৌড়ে গেল।,"জিনা তার পিছনে দৌড়ে গেল, কিন্তু সামলাতে পারল না।",যখন তারা বাড়ি ফিরে আসে তারা সবাই আইসক্রিম খায়।,জিনার বোন ডাক্তারের কাছে গেছে।,2
19,একটা ছোট ছেলে ছিল তৃতীয় শ্রেণীতে।,সে খুব স্মার্ট ছিল কিন্তু পড়তে কষ্ট করত।,যখনই সে জোরে জোরে পড়ত তখন তার সহপাঠীরা তাকে নিয়ে হাসত।,সে প্রতিদিন পড়ার অনুশীলন করতে শুরু করে।,ছোট ছেলেটি স্বীকার করে নিয়েছে যে সে কখনোই উন্নতি করবে না।,"বছরের শেষে, তিনি তার পড়া পরীক্ষায় ভাল করেছিলেন।",2
20,রসির ক্লাসের একটা পার্টি ছিল।,সে সবার জন্য ফল সালাদ বানানোর সিদ্ধান্ত নিল।,সে ফল কিনতে অনেক টাকা খরচ করে এবং সেটার প্রস্তুতিতে অনেক সময় ব্যয় করে।,পার্টির দিন সে একটি বড় বাটি ফল সালাদ কুড়াল।,রসির ক্লাসের সবাই ফল স্যালাড খায়।,রোজি তার ফ্রিজে ফল সালাদের বাটি রেখেছিল।,1
21,কেলি তার নতুন ফোন পেয়ে খুশি ছিল।,সে সব জায়গায় এটা নিয়ে যেত।,দুর্ভাগ্যবশত সে এটা ভেঙে ফেলেছে।,ভাগ্যক্রমে সে এটা ঠিক করতে সক্ষম হয়েছে।,দোকান তাকে ঠিক করার জন্য একটা ন্যায্য মূল্য দিয়েছে।,কেলি নতুন ফোন কিনেছে।,1
22,"যখন আমি কলেজে পড়ি, তখন আমি একজন বয়স্ক লোকের সাথে দেখা করি।",আমার বয়স ২২ আর তার বয়স ৩৮।,আমাদের মধ্যে একটা ভালো বোঝাপড়া ছিল এবং আমরা একসাথে ভালো সময় কাটিয়েছি।,আমি যখন সেখানে ছিলাম তখন আমরা একসাথে ছিলাম।,আমার সেই সময়ের সুন্দর স্মৃতি আছে।,আমার সেই সময়ের নেতিবাচক স্মৃতি আছে।,1
23,বব স্কুলের নাটকে অভিনয় করতে চেয়েছিল।,সে এই অংশটা ভালো করে পড়েছে।,সে প্রায়ই তার লাইনগুলো অনুশীলন করত।,"অডিশনের দিন, সে দারুণ কাজ করেছে।",বব খুব গর্বিত ছিল।,বব খুব লজ্জিত ছিল।,1
24,জ্যাকিকে অষ্টম শ্রেণির হল মনিটর হিসেবে নিযুক্ত করা হয়েছে।,পুরো ক্লাস তাকে ঈর্ষান্বিত করে।,সহপাঠীরা প্রায়ই তার চাকরির ঝুঁকি নিয়েছিল।,তারা জ্যাকি এর হল পাস চুরি করবে.,প্রধান তার ঝগড়াটে সহপাঠীদের বরখাস্ত করেছে।,তার সহপাঠীদের তাদের আচরণের জন্য পুরস্কার দেওয়া হয়েছিল।,1
25,আমার বাবা তখনই নতুন গাড়ি কিনেছিলেন।,উদযাপন করতে আমরা সবাই গাড়ি চালাতে গিয়েছিলাম।,আরেকটা গাড়ি স্টপ সাইন পার করে আমাদের সাথে ধাক্কা খায়।,আমি জানালাটা এত জোরে আঘাত করেছি যে এটা ভেঙে গেছে।,আমি বেরিয়ে এলাম আর আমি আর আমার বাবা ঠিকই ছিলাম।,আমরা দুজনেই গাড়ির ধাক্কা খেয়েছি।,1
26,আমার বোনের মেয়ে ফ্রিজেন মুভি পছন্দ করে।,সে সবসময় এটা পরতে চায়।,সে ঘরের চারপাশে গান গায়।,"সে চিৎকার করতে ভালোবাসে, ছেড়ে দাও।",সে এটা বারবার গায়।,সে খেলাধুলা পছন্দ করে আর রাজকুমারী জিনিসগুলো ঘৃণা করে।,1
27,"আলেক্স কোর্টে ড্রিবল করছিল, তার দল দুই পয়েন্ট পিছিয়ে ছিল।","সে স্কোরবোর্ডে তাকিয়ে দেখল, আর মাত্র ৫ সেকেন্ড বাকি।",তার মন দৌড়ে গিয়েছিল যখন সে একজন মুক্ত মানুষ খুঁজে বের করার চেষ্টা করছিল।,ডিফেন্ডাররা তার দলের সদস্যদের সাথে আঠালো হিসাবে লেগে ছিল।,বাজার বাজল আর তার দল ম্যাচ জিতে গেল।,সে তিন পয়েন্টার গুলি করার চেষ্টা করে আর মিস করে।,2
28,আমি লাইব্রেরিতে এসে বসলাম।,"আমি যখন চারপাশে তাকিয়ে দেখলাম, আমি একটা বাচ্চা দেখতে পেলাম।",সে আমার দিকে কিছুক্ষণ তাকিয়ে ছিল।,আমি হতাশ হয়ে আসন থেকে উঠে দাঁড়ালাম।,ছেলেটা কি করছে সেটা আমার কিছু যায় আসে না।,আমি তাকে জিজ্ঞেস করলাম তার সমস্যা কি?,2
29,ইভা আর ব্র্যান্ট বাচ্চা নেয়ার চেষ্টা করছিল।,তারা ছয় মাস ধরে চেষ্টা করছিল কিন্তু সফল হয়নি।,ডাক্তারের সাথে দেখা করার সময় তারা হতাশ হয়েছিলেন।,"কিন্তু তারপর তারা ডাক্তারকে দেখল, তিনি বড়ো করে হাসছেন।",ব্র্যান্ট একটা বাচ্চা অপহরণের পরিকল্পনা বাতিল করবে।,দম্পতিরা জানতে পেরে খুশি হবে যে তাদের একটি বাচ্চা আসছে।,2
30,ক্যাথরিন সবসময়ই কার্লিং খেলাধুলায় আগ্রহী ছিল।,ক্যাথরিন টিভিতে অ্যাথলিটদের খেলা দেখতে পছন্দ করে।,একদিন ক্যাথরিন সিদ্ধান্ত নিলেন যে সে কার্লিং অনুশীলন সেশনে যাবে।,"অনুশীলনে, একজন ক্রীড়াবিদ ক্যাথরিনকে খেলতে আমন্ত্রণ জানান।",ক্যাথরিন তখন প্রতিদিন অনুশীলন করতে শুরু করে এবং এতে ভাল হয়ে যায়।,ক্যাথরিন ভেবেছিল কার্লিং বিরক্তিকর।,1
31,ফ্রান্সিস সবসময় ড্রাইভিং শিখতে আগ্রহী ছিল।,অবশেষে সে ড্রাইভিং লাইসেন্সের জন্য যথেষ্ট বয়স্ক।,ফ্রান্সিস লাইসেন্সের জন্য খুব পরিশ্রম করে।,সে তার ড্রাইভিং টেস্ট সহজেই পাস করে।,ফ্রান্সিস তার সাফল্যের জন্য সত্যিই গর্বিত।,ফ্রান্সিস সিদ্ধান্ত নিয়েছে যে সে পাবলিক ট্রান্সপোর্ট ব্যবহার করবে।,1
32,গতকাল আমি নটক্র্যাকার দেখতে দারুণ সময় কাটিয়েছি।,আমি একেবারে এটা পছন্দ.,"নাচারা যখন মঞ্চে নৃত্য করছিল, তখন দৃশ্যটা ছিল অসাধারণ।",শোটা দেখে আমি সম্মানিত বোধ করলাম।,আমি শপথ করেছি যে আর কখনো এটা দেখবো না।,আমি আবার দেখতে চাই।,2
33,আমি আমার ক্লাসের জন্য সকাল সাড়ে আটটায় ঘুম থেকে উঠেছিলাম।,আমি ঘুমের জ্বালায় বিছানা থেকে উঠে গোসল করলাম।,আমি তাড়াতাড়ি সকালের নাস্তা খেয়ে ক্লাসে যেতে লাগলাম।,৫০ মিনিটের ক্লাসের পর আমি আমার ছাত্রাবাসে ফিরে যেতে শুরু করলাম।,আমি আবার ক্লাসে ফিরে যাওয়ার সিদ্ধান্ত নিয়েছি।,"আমি যখন সেখানে গিয়েছিলাম, আমি একটু ঘুমিয়েছিলাম।",2
34,গ্যারি লিসার মনোযোগ আকর্ষণ করতে চেয়েছিল।,একদিন সে লিসাকে একটা কবিতা লিখতে বলে।,"পরের দিন স্কুলে, গ্যারি লিসাকে হলের মধ্যে দেখে।",গ্যারি লিসাকে একটা বড় হাসি দিয়ে কবিতাটা দিয়ে দিলো।,গ্যারি লিসাকে জোরে জোরে থাপ্পড় মেরে চলে যায়।,লিসা স্বীকার করেছে যে সে গ্যারিকে পছন্দ করে।,2
35,কার্লোস সবসময় ফ্রান্স দেখতে চেয়েছিল।,সে সিদ্ধান্ত নেয় যে সে যাওয়ার আগে ফরাসি ভাষায় কথা বলা শিখবে।,সে রাতে ক্লাসে ভর্তি হয় এবং খুব পরিশ্রম করে পড়াশোনা করে।,অবশেষে কার্লোস ফরাসি ভাষায় বেশ ভালো কথা বলতে পারছে।,কার্লোস অস্ট্রেলিয়া যাওয়ার ফ্লাইট বুক করেছে।,কার্লোস তার ফরাসি ভাষার সর্বোচ্চ ব্যবহার প্যারিস ভ্রমণে করে।,2
36,লার্স সবসময়ই ফটোগ্রাফিতে আগ্রহী ছিলেন।,"তার বন্ধু একজন চমৎকার ফটোগ্রাফার, কিন্তু সে কখনো চেষ্টা করেনি।","একদিন তিনি একটি সাধারণ, কিন্তু উচ্চ মানের, ক্যামেরা কিনেছিলেন।",সেদিন থেকে লার্স প্রতিদিন প্রকৃতির ছবি তুলতে শুরু করেন।,লার্স ফটোগ্রাফির প্রেমে পড়েছিলেন।,লার্স ফটোগ্রাফি ঘৃণা করত।,1
37,আমি একটি ইলেকট্রনিক্স স্টোর থেকে একটি টেলিভিশন কিনেছি।,এটি একটি বড় ফ্ল্যাটস্ক্রিন যা উচ্চ সংজ্ঞা মানের ছবির সাথে আসে।,"কর্মচারী আমাকে এটা কিনতে রাজি করিয়েছিল, যদি কোনদিন হয়।",এক সপ্তাহ পর টেলিভিশনটি আমার দেয়ালে পড়ে গিয়ে ভেঙে যায়।,আমি ওয়ারেন্টি দিয়ে এটা ঠিক করতে পেরেছি।,পরে ওই কর্মীকে মৃত অবস্থায় পাওয়া যায়।,1
38,রায়ান পার্কে ছিল.,"আর সে একটা বালিকাকে দেখল, তার হাতে একটা বেলুন ছিল।","পার্ক থেকে বের হওয়ার সময়, তিনি একই বেলুনকে একটি গাছে আটকে থাকতে দেখেন।",তিনি বেলুনটি উদ্ধার করতে গাছে আরোহণ করেন।,তারপর রায়ান উদ্দেশ্য করেই বেলুনটা ফাটিয়ে দিলো।,রায়ান মেয়েটিকে খুঁজে বের করে তার হারিয়ে যাওয়া বেলুনটা দিয়ে দিল।,2
39,জেনের ম্যানেজার তাকে বলেছে তার সিভি আপলোড করতে হবে।,সে বুঝতে পারলো তার সারসংকলন সঠিকভাবে ফরম্যাট করা হয়নি।,সে সব কন্টেন্ট সঠিক টেমপ্লেটে স্থানান্তর করেছে।,"তার সর্বশেষ চাকরির তথ্য যোগ করে, সে তার জীবনবৃত্তান্ত আপডেট করেছে।",তারপর সে এটা তার ম্যানেজারের কাছে পাঠিয়ে দিলো।,জেনির ডিশ ধোয়ার প্রতি ঘৃণা ছিল।,1
40,নীল ফেজ শহর ঘুরে বেড়াচ্ছিলেন।,তিনি তাদের জাতিগত রান্নাঘরের স্বাদ গ্রহণ করেন।,তারপর সে স্যুভেনির কিনতে গেলো।,"তিনি বলেন, ফেজের রাস্তায়ও দুর্দান্ত শিল্পী রয়েছেন।",নীল খুব মজা করেছে।,নীল আর ফেজ বেস্ট ফ্রেন্ড হয়ে গেলো।,1
41,আমার কুকুরকে হাঁটতে নিয়ে যেতে হবে।,আমার এলাকায় তো লেশ লাগবেই।,আমি আমার বাড়ির মধ্যে তালা খুঁজছিলাম।,আমি এটা খুঁজে পাচ্ছি না।,আমি আমার কুকুরকে পেছনের উঠানে নিয়ে যাওয়ার সিদ্ধান্ত নিয়েছি।,আমি আমার কুকুরকে বাড়ির ভিতরে যেতে দিয়েছি।,1
42,"এটা ছিল উজ্জ্বল, উষ্ণ দিন।","জো ভাবল, একটু ঘুরে বেড়ানো ভালো হবে।",সে তার স্থানীয় কফি শপে হাঁটার সিদ্ধান্ত নিল।,"কিন্তু মাঝখানে, সে ক্লান্ত হতে শুরু করে।",তাই সে কফি শপে দৌড়ে গেলো।,জো বাইরে গিয়ে আফসোস করছে।,2
43,জেনি সারাদিন প্যাকেজের জন্য অপেক্ষা করেছে।,অবশেষে সে UPS এর লোককে দরজার দিকে এগিয়ে আসতে দেখে।,সে প্যাকেজটা দিল আর সে এটা ভিতরে নিয়ে গেল,সে ছুরি দিয়ে প্যাকেজটা খুলেছিল।,বাক্সে একটা নবজাতক ছিল।,জেন তার নতুন কোট প্যাকেটের ভিতরে পেয়েছিল।,2
44,ফ্রাঙ্ক তার হোমওয়ার্ক করতে চাইল না।,সে ভিডিও গেম খেলতে চেয়েছিল।,ফ্রাঙ্কের বাবা-মা তাকে প্রথমে হোমওয়ার্ক করতে বলেছিল।,ফ্রাঙ্ক একটা টানট্রাম দিলো আর শাস্তি পেলো।,ফ্রাঙ্ক তার ভিডিও গেমস এক সপ্তাহের জন্য হারিয়ে ফেলেছে।,ফ্র্যাঙ্ক একটা নতুন খেলা পেয়েছে।,1
45,টিমি তার স্কুলে 3 পয়েন্ট প্রতিযোগিতায় প্রতিদ্বন্দ্বিতা করছিল।,বিজয়ীকে ১০০০ ডলার কলেজ বৃত্তি দেওয়ার সুযোগ দেওয়া হবে।,টিমি সারা সপ্তাহান্তে তিন পয়েন্টার গুলি করার অনুশীলন করেছে।,প্রতিযোগিতার দিন যখন এসেছিল তখন সে প্রস্তুত ছিল।,টিমি প্রতিযোগিতায় জিতেছে।,টিমি প্রতিযোগিতার দিন ড্রাইভিং রেঞ্জ গিয়েছিল.,1
46,শুক্রবার ড্রেক একটা পার্টিতে গিয়েছিল।,তিনি আবিষ্কার করেন যে তার পকেট থেকে তার মানিব্যাগ চুরি হয়ে গেছে।,"ড্রেক অবিলম্বে পুলিশকে ডেকেছিল, কিন্তু মানিব্যাগটি পাওয়া যায়নি।",ড্রেক এই বিষয়ে পার্টির হোস্টের সাথে মুখোমুখি হন।,আর হোস্ট তাকে বলেছে যে সেও জানে না।,ড্রেক হোস্টকে বলেছে যে সে আবার তার পার্টিতে যেতে চায়।,1
47,বব আবিষ্কার করলেন যে তার ট্রাকের টায়ার ফাটল।,সে আগে কখনো টায়ার বদল করেনি।,টায়ার জ্যাক আর আইরন বের করে এনেছে।,সে বোল্টগুলো বের করতে পারল না।,বব তার ফাটানো টায়ার ঠিক করার জন্য কাউকে ডেকেছিল।,বব তার ট্রাক নিয়ে বাজারে গেল।,1
48,জ্যাক তার ট্যাবলেট কম্পিউটারে ইমেইল লিখতে ক্লান্ত।,সে সিদ্ধান্ত নেয় যে তাকে ল্যাপটপে বিনিয়োগ করতে হবে।,তিনি বিভিন্ন ল্যাপটপ নিয়ে গবেষণা করেন যতক্ষণ না তিনি নিখুঁত একটি খুঁজে পান।,অবশেষে সে এটা কিনে নেয়।,এখন জ্যাক আসলে ইমেইল উত্তর উপভোগ করে।,জ্যাক এখন ইমেইলের বদলে ডাক পরিষেবা ব্যবহার করে।,1
49,জ্যাকের চুল একটু বেশি লম্বা হয়ে যাচ্ছিল।,তার একটা চাকরির ইন্টারভিউ ছিল।,সে তার মাকে তার চুল কাটতে বলেছিল।,তার মা তাকে সুন্দরভাবে পেশাদার চেহারাযুক্ত চুল কাটা দিয়েছিল।,জেক তার হাত ধুয়ে ফেলল।,জেক চাকরি পেয়েছে।,2
50,শন আজ এসেছিল।,"স্যাম, শন, আর আমি খেলা খেলতাম.",তারা আমার উপর রাগ করতে শুরু করে যে আমি কতটা খারাপ ছিলাম।,তারা বলেছে আমি আর খেলতে পারবো না যতক্ষণ না আমি সুস্থ হয়ে উঠছি।,আমি সত্যিই আহত হয়েছিলাম।,আমি সত্যিই খুশি হয়েছিলাম।,1
51,সারা একটা কার্ড পাঠাতে চেয়েছিল।,সে পোস্ট অফিসে গেছে।,সে স্ট্যাম্পের জন্য টাকা দিয়েছিল।,সে চিঠিটা একটি খামার মধ্যে রেখেছিল।,সারাহ নিজেই চিঠিটা পৌঁছে দিয়েছে।,সারার চিঠি খুব শীঘ্রই তার গন্তব্যে পৌঁছে গেল।,2
52,চাক কাজ করতে করতে ক্লান্ত হয়ে পড়েছিল।,তিনি কিছু সময়ের জন্য তার কাজ বন্ধ করে দিয়েছেন।,তিনি সহকর্মীদের সাথে চ্যাট করার জন্য ফোরামটি খুলেছিলেন।,"জোল্টারের সেই জঘন্য আঘাতের পর, তাকে এই বিরতিটা দরকার ছিল।",চাক তার চাকরি ছেড়ে দেয়ার সিদ্ধান্ত নিয়েছে।,তারপর তিনি কাজে ফিরে যেতে বাধ্য হন।,2
53,বব কেনাকাটা করতে প্লাস্টিকের প্যাকেট ব্যবহার করত।,তার বন্ধু তাকে বলে যে প্লাস্টিক পরিবেশের জন্য খারাপ।,বব তার প্লাস্টিকের ব্যাগগুলি পরিত্যাগ করার সিদ্ধান্ত নিয়েছে।,বব আবার ব্যবহারযোগ্য কিছু প্যাকেট কিনতে বিনিয়োগ করেছে।,বব তার পুনরায় ব্যবহারযোগ্য শপিং ব্যাগ ব্যবহার করে কেনাকাটা করতে যায়।,বব তার প্লাস্টিকের প্যাকেটগুলো ব্যবহার করে কেনাকাটা করতে লাগল।,1
54,জো একটা প্রজেক্টের জন্য নিজের একটা ছবি তুলতে চেয়েছিল।,তিনি স্থানীয় কিছু শিল্পীদের ফোন করে তাদের দাম জিজ্ঞেস করেন।,একজন শিল্পীর যুক্তিসঙ্গত দাম ছিল।,জো সেই শিল্পীর সাথে একটা অ্যাপয়েন্টমেন্ট করে রেখেছে ছবিটা আঁকার জন্য।,জো ফলাফল নিয়ে খুব সন্তুষ্ট ছিল।,শিল্পী জো'র বিড়াল আঁকেন।,1
55,অ্যান সিগারেট ছাড়ার চেষ্টা করছিল।,সে বেশ কয়েকবার চেষ্টা করে কিন্তু সব সময় ব্যর্থ হয়।,তারপর সে নিকোটিন প্যাচ লাগিয়ে তার সাহায্যের জন্য আবেদন করে।,আর তাকে সাহায্য কর!,অ্যান প্রতিদিন যে পরিমাণ সিগারেট সে ধূমপান করত তার দ্বিগুণ করে দিল।,[২১ পৃষ্ঠার চিত্র],2
56,জেনিকে গ্রীষ্মকালে তার খালাদের কাছে পাঠিয়ে দেওয়া হয়েছে।,সে গ্রীষ্মকালের জন্য গ্রন্থাগার থেকে দূরে থাকার চিন্তাটিকে ঘৃণা করত।,সে তার সাথে কিছু বই নিয়েছিল কিন্তু সে সেগুলো দ্রুত পড়ে ফেলত।,"যখন সে এল, তার খালা তাকে তার বাড়ির একটি বিশেষ রুমে নিয়ে গেলেন।",জেন তার বইগুলোকে ফায়ারপ্লেসে পুড়তে দেখেছে।,রুমটি মেয়েদের কাছে আকর্ষণীয় বইয়ের তাক দিয়ে ভরা ছিল।,2
