,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
10,ທ່ານບັອບຢ້ານກົວໃນມື້ທໍາອິດທີ່ເຮັດວຽກຢູ່ຮ້ານອາຫານປາໄວ.,ລາວວາງແຜນທີ່ຈະລໍຖ້າເພື່ອໃສ່ຊຸດນາວິຊັ່ນທີ່ສວຍງາມຂອງລາວ.,Bob ໄດ້ເຮັດວຽກເຮັດແບກເກີປາ ຫຼັງຈາກທີ່ໄດ້ໃສ່ຊຸດ.,ລາວມີວຽກຫຼາຍ ຈົນລືມປ່ຽນເຄື່ອງນຸ່ງຫົ່ມ,ທ່ານບັອບມັກຊຸດດັ່ງກ່າວຫຼາຍ ຈົນໄດ້ສະແດງໃຫ້ ຫມູ່ ເພື່ອນຂອງລາວເຫັນ.,Bob ອອກໄປຫຼັງຈາກເຮັດວຽກໃສ່ຊຸດນັກທະເລ.,2
11,ເພື່ອນຄົນຫນຶ່ງມາຢ້ຽມຢາມ.,ຂ້ອຍບອກນາງວ່າ ຫມາຂອງຂ້ອຍຈະກັດ.,ນາງບໍ່ຟັງ.,ນາງພະຍາຍາມຈະແຕະລາວ ແລະ ຫຼິ້ນກັບລາວ.,ຫມາຂອງຂ້ອຍໄດ້ກັດນາງ.,ຫມາຂອງຂ້ອຍຫນີໄປ.,1
12,ເລສເຕີ ຢາກເປັນນັກສິລະປະຫຼາຍຂຶ້ນ,ລາວຕັດສິນໃຈທີ່ຈະພະຍາຍາມແຕ້ມຮູບດອກໄມ້ໃນມື້ ຫນຶ່ງ.,ລາວນັ່ງຢູ່ຕໍ່ຫນ້າຕົ້ນກຸຫລາບທີ່ສວຍງາມ ແລະເລີ່ມແຕ້ມຮູບ.,ຮູບແຕ້ມຂອງ Lester ອອກມາໄດ້ດີຫຼາຍ.,ລາວໄດ້ວາງຮູບພາບນີ້ໄວ້ເທິງຝາໃນຫ້ອງຮັບແຂກຂອງລາວ.,ລາວຕັດສິນໃຈບໍ່ຢາກແຕ້ມຫຍັງອີກ.,1
13,Pablo ມັກກິນແມງໄມ້.,ລາວໄດ້ອ່ານປື້ມໃນໂຮງຮຽນ ກ່ຽວກັບວິທີເຮັດສິ່ງນີ້.,ລາວຕົ້ມມັນໃນນ້ໍາມັນມັນຕົ້ນ.,ລາວມັກເຮັດແບບນີ້ຢ່າງຫນ້ອຍເດືອນລະເທື່ອ.,ທ່ານ ປາ ໂບ ລີ ມັກ ແມງ ໄມ້ ແລະ ເບິ່ງ ແຍງ ມັນ ວ່າ ເປັນ ອາຫານ ແຊບ.,ປາບໂລບໍ່ມັກກິນແມງໄມ້.,1
14,Kira ມັກວັດທະນະທໍາຍີ່ປຸ່ນມາແຕ່ດົນແລ້ວ.,ຮູບເງົາທີ່ນາງມັກຫຼາຍໆຮູບ ແມ່ນເປັນພາສາຍີ່ປຸ່ນ.,ນາງຕັດສິນໃຈວ່າຈະໄປທີ່ນັ້ນ.,ເປັນເວລາຫລາຍປີ ນາງໄດ້ເກັບເງິນໄວ້ສໍາລັບການເດີນທາງຂອງນາງ.,ນາງໃຊ້ເງິນທັງຫມົດໄປຊື້ເກີບ.,ມັນເປັນການເດີນທາງທີ່ດີທີ່ສຸດໃນຊີວິດຂອງນາງ.,2
15,Glen ມີອາລົມຢາກຍ່າງ.,ລາວໃສ່ເສື້ອກັນຫນາວ ແລະອອກໄປຂ້າງນອກ.,ການ ເດີນ ທາງ ທີ່ ບໍ່ ສະ ບັບ,Glen ໄດ້ຢືນຂຶ້ນແລະຍ່າງກັບຄືນໄປເຮືອນຂອງລາວ.,Glen ແລ່ນມາຣາທອນ ທີ່ດີທີ່ສຸດຂອງລາວຕະຫຼອດມາ.,Glen ໄດ້ສາບານວ່າ ລາວຈະບໍ່ຍ່າງອີກເທື່ອຫນຶ່ງ.,2
16,ພຣະເຢຊູໄດ້ໃຊ້ເວລາໃນມື້ທີ່ສີດເຄື່ອງເຟີນີເຈີ.,ໃນຂະນະທີ່ຕອນກາງຄືນໄດ້ເຂົ້າມາລາວໄດ້ກວດກາວຽກທີ່ລາວໄດ້ເຮັດ.,ທຸກສິ່ງທຸກຢ່າງເບິ່ງຄືວ່າສົດໃສແລະໃຫມ່.,ພຣະເຢຊູໄດ້ເຊີນຫມູ່ເພື່ອນທັງຫມົດຂອງລາວໄປຮ່ວມງານລ້ຽງໃນຕອນແລງນັ້ນ.,ພວກເຂົາເວົ້າວ່າ ເຄື່ອງເຟີນີເຈີຂອງລາວເບິ່ງດີ.,ຫມູ່ຂອງເພິ່ນໄດ້ລວດເຄື່ອງເຟີນີເຈີຂອງລາວ.,1
17,ຂ້ອຍໄດ້ຍ່າງໄປຮ້ານເມື່ອບໍ່ດົນມານີ້.,"ໃນຂະນະທີ່ຂ້ອຍຜ່ານທາງອອກ, ຂ້ອຍຮູ້ສຶກເຢັນ, ເຫຼັກແຂງຢູ່ເທິງແຂນຂອງຂ້ອຍ.",ຂ້ອຍຕົກໃຈທີ່ຖືກລົດຕໍາ!,ຜູ້ຂັບລົດໄດ້ຂໍໂທດຫຼາຍ ຫຼັງຈາກທີ່ລາວເຫັນວ່າຂ້ອຍຖືກຕໍາ.,ຂ້ອຍບອກພວກເຂົາວ່າມັນເປັນເລື່ອງດີ ແລະຫຼັງຈາກນັ້ນກໍຍ່າງໄປ.,ຜູ້ຂັບລົດໄດ້ໂກດແຄ້ນຂ້ອຍຫຼາຍ.,1
18,ນ້ອງສາວຂອງຈິນນາ ໄດ້ຕັດຂາຕີນຂອງນາງໃສ່ແກ້ວທີ່ແຕກ.,ເລືອດໄຫຼລົງໄປຕາມຕີນ ແລະ ເຂົ້າໄປໃນເກີບຂອງນາງ.,ເມື່ອນາງເຫັນເລືອດ ນາງແລ່ນກັບບ້ານ.,"Gina ແລ່ນໄປຕາມຫຼັງນາງ, ແຕ່ບໍ່ສາມາດຕິດຕາມໄດ້.",ເມື່ອພວກເຂົາກັບບ້ານ ພວກເຂົາທຸກຄົນໄດ້ກິນເຂົ້າຫນົມກ້ອນ.,ນ້ອງສາວຂອງຈິນນາໄປຫາຫມໍ.,2
19,ເດັກຊາຍນ້ອຍຄົນນຶ່ງ ຢູ່ໃນຊັ້ນສາມ.,ລາວສະຫຼາດຫຼາຍ ແຕ່ຍາກໃນການອ່ານ.,ເມື່ອລາວອ່ານອອກສຽງ ພວກນັກຮຽນຄູລາວກໍຈະຂີ້ຕົມລາວ.,ລາວເລີ່ມຝຶກຝົນອ່ານທຸກໆມື້.,ເດັກຊາຍນ້ອຍຮັບຮູ້ວ່າ ລາວຈະບໍ່ດີຂຶ້ນ.,"ໃນທ້າຍປີ, ລາວໄດ້ຮຽນດີໃນບົດສອບເສັງການອ່ານ.",2
20,ຫ້ອງຮຽນຂອງ Rosie ໄດ້ຈັດງານລ້ຽງນ້ອຍໆ.,ນາງຕັດສິນໃຈເຮັດສະລາຕ໌ຫມາກໄມ້ໃຫ້ທຸກຄົນ.,ນາງ ໃຊ້ ເງິນ ຫຼາຍ ໃນ ການ ຊື້ ຫມາກ ໄມ້ ແລະ ໃຊ້ ເວລາ ຫຼາຍ ໃນ ການ ກະກຽມ ມັນ.,ໃນມື້ຂອງພັກນາງ scooped ເປັນ Bowl ຂະຫນາດໃຫຍ່ຂອງ salad ຫມາກໄມ້ຂຶ້ນ.,ຫ້ອງຮຽນຂອງ Rosie ໄດ້ແບ່ງປັນ salad ຫມາກໄມ້.,Rosie ຮັກສາຖ້ວຍຂອງ salad ຫມາກໄມ້ໃນຕູ້ເຢັນຂອງນາງຢູ່ເຮືອນ.,1
21,ນາງ Kelly ດີໃຈທີ່ໄດ້ໂທລະສັບໃຫມ່.,ນາງເອົາໄປທຸກບ່ອນ.,ແຕ່ໂຊກບໍ່ດີ ນາງໄດ້ທໍາລາຍມັນ.,ແຕ່ໂຊກດີທີ່ນາງສາມາດແກ້ໄຂມັນໄດ້.,ຮ້ານຂາຍເຄື່ອງໄດ້ໃຫ້ລາຄາທີ່ເຫມາະສົມ ເພື່ອສ້ອມແປງມັນ.,ແຄລລີຊື້ໂທລະສັບໃຫມ່.,1
22,"ໃນຂະນະທີ່ຂ້ອຍຢູ່ໃນວິທະຍາໄລ, ຂ້ອຍໄດ້ພົບກັບຜູ້ຊາຍຜູ້ສູງອາຍຸ.",ຂ້ອຍອາຍຸ 22 ປີ ແລະ ລາວອາຍຸ 38 ປີ.,ພວກເຮົາມີຄວາມເຂົ້າໃຈທີ່ດີ ແລະ ມີເວລາທີ່ດີຮ່ວມກັນ.,ພວກເຮົາຢູ່ຮ່ວມກັນຕະຫຼອດເວລາທີ່ຂ້ອຍຢູ່ທີ່ນັ້ນ.,ຂ້ອຍ ມີ ຄວາມ ຊົງ ຈໍາ ທີ່ ດີ ຈາກ ເວລາ ນັ້ນ.,ຂ້ອຍມີຄວາມຊົງຈໍາທີ່ບໍ່ດີໃນເວລານັ້ນ.,1
23,Bob ຢາກຈະຢູ່ໃນໂຮງຮຽນຫຼິ້ນ.,ລາວໄດ້ສຶກສາບົດບາດຢ່າງລະມັດລະວັງ.,ລາວມັກຝຶກບົດລາວເລື້ອຍໆ.,"ໃນມື້ທີ່ໄປສອບເສັງ, ລາວໄດ້ເຮັດວຽກທີ່ດີເລີດ.",Bob ມີຄວາມພາກພູມໃຈຫຼາຍ.,Bob ມີຄວາມອາຍຫຼາຍ.,1
24,ແຈກກີ້ ໄດ້ຖືກແຕ່ງຕັ້ງໃຫ້ເປັນຜູ້ເບິ່ງແຍງຫ້ອງຮຽນຊັ້ນ 8.,ນາງເປັນທີ່ຫນ້າອິດສາໃນຫ້ອງຮຽນທັງຫມົດ.,ການ ຮຽນ ຮ່ວມ ຫ້ອງ ມັກ ຈະ ເຮັດ ໃຫ້ ວຽກ ຂອງ ນາງ ຕົກ ຢູ່ ໃນ ອັນຕະລາຍ.,ພວກເຂົາຈະລັກບັດຜ່ານທາງຂອງ Jackie.,ຜູ້ອໍານວຍການໂຮງຮຽນໄດ້ໄລ່ພວກນັກຮຽນທີ່ເປັນຄົນຮຸນແຮງອອກ.,ການ ສຶກສາ,1
25,ພໍ່ຂ້ອຍຫາກໍ່ໄດ້ລົດໃຫມ່.,ເພື່ອສະເຫຼີມສະຫຼອງ ພວກເຮົາໄດ້ໄປຂີ່ລົດ.,ລົດອື່ນແລ່ນຜ່ານປ້າຍຢຸດ ແລະຕໍາພວກເຮົາ.,ຂ້ອຍໄດ້ຕີປ່ອງຢ້ຽມຢ່າງແຮງ ຈົນມັນແຕກ.,ຂ້ອຍໄດ້ຂຶ້ນມາ ແລະຂ້ອຍກັບພໍ່ຂອງຂ້ອຍກໍດີ.,ພວກເຮົາທັງສອງຖືກລົດລົດຈັກຕໍາ.,1
26,ລູກສາວຂອງຂ້ອຍມັກຮູບເງົາ Frozen.,ນາງມັກໃສ່ມັນຢູ່ສະເຫມີ.,ນາງໄປອ້ອມເຮືອນຮ້ອງເພງ.,ນາງມັກຮ້ອງໄຫ້ ໃຫ້ມັນໄປ.,ນາງຮ້ອງເພງນັ້ນຊ້ໍາແລ້ວຊ້ໍາອີກ.,ນາງມັກກິລາ ແລະ ກຽດຊັງສິ່ງຂອງຂອງເຈົ້າຍິງ.,1
27,"Alex ໄດ້ dribbling ຂຶ້ນສານ, ກັບທີມງານຂອງເຂົາຫຼຸດລົງສອງຈຸດ.","ລາວໄດ້ເບິ່ງຕາຕະລາງຄະແນນ, ແລະເຫັນວ່າຍັງເຫຼືອພຽງ 5 ວິນາທີເທົ່ານັ້ນ.",ຈິດໃຈຂອງເຂົາ raced ໃນຂະນະທີ່ເຂົາພະຍາຍາມຊອກຫາຜູ້ຊາຍເປີດ.,ພວກຜູ້ປົກປ້ອງໄດ້ຕິດກັບເພື່ອນຮ່ວມທີມຂອງລາວຄືກັບກາວ.,ສຽງປຸກອອກມາ ແລະ ທີມຂອງເຂົາໄດ້ຊະນະເກມ.,ລາວພະຍາຍາມຍິງ 3 ຄະແນນ ແລະຂາດ.,2
28,ຂ້ອຍເຂົ້າໄປຫ້ອງສະຫມຸດ ແລະນັ່ງລົງ.,"ເມື່ອຂ້ອຍເບິ່ງອ້ອມຮອບ, ຂ້ອຍສັງເກດເຫັນເດັກນ້ອຍຄົນນຶ່ງ.",ລາວໄດ້ແນມເບິ່ງຂ້ອຍເປັນເວລາ.,ຂ້ອຍຮູ້ສຶກຜິດຫວັງ ແລະ ລຸກຂຶ້ນຈາກບ່ອນນັ່ງ.,ຂ້ອຍບໍ່ສົນໃຈວ່າເດັກຊາຍເຮັດຫຍັງ,ຂ້ອຍຖາມລາວວ່າ ບັນຫາຂອງເຂົາແມ່ນຫຍັງ.,2
29,ອີວາ ແລະ ແບຣນທ໌ ກໍາລັງພະຍາຍາມທີ່ຈະຖືພາລູກ.,ພວກເຂົາໄດ້ພະຍາຍາມເປັນເວລາ 6 ເດືອນໂດຍບໍ່ມີຜົນສໍາເລັດ.,ການ ພົບ ປະ ກັບ ທ່ານ ຫມໍ,ແຕ່ພວກເຂົາໄດ້ເຫັນທ່ານຫມໍ ມ່ວນຊື່ນຢ່າງກວ້າງຂວາງ.,ທ່ານ Brant ຈະຍົກເລີກແຜນການລັກພາຕົວເດັກນ້ອຍ.,ຄູ່ຜົວເມຍຈະດີໃຈທີ່ຮູ້ວ່າ ພວກເຂົາກໍາລັງຈະເກີດລູກ.,2
30,ແຄັດເທີນ (Catherine) ມີຄວາມສົນໃຈຕໍ່ກິລາຄາລລິງ (Curling) ມາແຕ່ດົນນານ.,ແຄັດເທີນີ ມັກເບິ່ງນັກກິລາຫຼິ້ນກິລາໃນໂທລະພາບ.,"ມື້ຫນຶ່ງ, ແຄັດເທີນຕັດສິນໃຈວ່າ ຈະໄປຊົມການຝຶກຊ້ອມກີລາຄໍລິງ.","ໃນເວລາຝຶກຊ້ອມ, ນັກກິລາຄົນຫນຶ່ງໄດ້ເຊີນ Catherine ມາຫຼິ້ນ.",ແຄດຣິນ ເລີ່ມຝຶກຊ້ອມທຸກໆມື້ ແລະ ໄດ້ດີໃນເລື່ອງນີ້.,ແຄັດເທີນີຄິດວ່າການກີລາກໍຫນ້າເບື່ອ.,1
31,ທ່ານ Francis ໄດ້ ຄອຍຖ້າ ມາ ຕະຫຼອດ ມາ ເພື່ອ ຮຽນ ຮູ້ ວິທີ ຂັບ ລົດ.,ໃນທີ່ສຸດລາວກໍມີອາຍຸພໍທີ່ຈະໄດ້ໃບຂັບຂີ່ແລ້ວ.,Francis ຮຽນຫນັກຫຼາຍເພື່ອໃຫ້ໄດ້ຮັບໃບອະນຸຍາດ.,ລາວຜ່ານການສອບເສັງຂັບຂີ່ໄດ້ງ່າຍ.,ທ່ານ Francis ມີຄວາມພາກພູມໃຈໃນຜົນສໍາເລັດຂອງທ່ານ.,Francis ຕັດສິນໃຈວ່າລາວຢາກໃຊ້ລົດຂົນສົ່ງສາທາລະນະ.,1
32,ມື້ວານນີ້ຂ້ອຍໄດ້ເບິ່ງ The Nutcracker ຢ່າງດີເລີດ.,ຂ້ອຍມັກມັນຫຼາຍ,ໃນຂະນະທີ່ພວກນັກເຕັ້ນໄດ້ປະດັບປະດາເວທີ ມັນສວຍງາມ.,ຂ້ອຍຮູ້ສຶກເປັນກຽດທີ່ໄດ້ເບິ່ງລາຍການ.,ຂ້ອຍໄດ້ສາບານວ່າ ຈະບໍ່ເຫັນມັນອີກເທື່ອຫນຶ່ງ.,ຂ້ອຍຢາກເຫັນມັນອີກເທື່ອຫນຶ່ງ.,2
33,ຂ້ອຍຕື່ນຂຶ້ນມາຮຽນໃນເວລາ 8:30 ໂມງເຊົ້າ.,ຂ້ອຍລຸກນອນອອກມາ ແລະອາບນ້ໍາ.,ຂ້ອຍໄດ້ກິນອາຫານເຊົ້າຢ່າງໄວວາ ແລະ ເລີ່ມຍ່າງໄປຫ້ອງຮຽນ.,"ຫຼັງຈາກຮຽນ 50 ນາທີ, ຂ້ອຍເລີ່ມຍ່າງກັບໄປຫາຫ້ອງພັກ.",ຂ້ອຍຕັດສິນໃຈກັບໄປຮຽນອີກຄັ້ງ.,ເມື່ອຂ້ອຍໄປຮອດນັ້ນ ຂ້ອຍໄດ້ນອນຫລັບ.,2
34,Gary ຢາກໃຫ້ Lisa ສົນໃຈ.,ມື້ຫນຶ່ງລາວຕັດສິນໃຈຂຽນບົດກະວີໃຫ້ລີຊາ.,"ໃນມື້ຕໍ່ມາທີ່ໂຮງຮຽນ, Gary ເຫັນ Lisa ໃນ hallway ໄດ້.",Gary ໃຫ້ Lisa ມີ ຄວາມ ມ່ວນ ຊື່ນ ຢ່າງ ກວ້າງ ຂວາງ ແລະ ມອບ ບົດກະ ວີ ໃຫ້ ນາງ.,"Gary slaps Lisa ຢ່າງແຂງແຮງ, ແລະຍ່າງໄປ.",ລີຊາ ຍອມຮັບວ່າ ນາງຍັງມັກແກຣີ.,2
35,ຄາລອສ ຢາກໄປຢ້ຽມຢາມຝຣັ່ງມາແຕ່ດົນນານແລ້ວ.,ລາວຕັດສິນໃຈວ່າລາວຄວນຮຽນພາສາຝຣັ່ງ ກ່ອນທີ່ຈະໄປ.,ລາວໄດ້ເຂົ້າຮຽນໃນຄໍ່າຄືນ ແລະ ຮຽນຢ່າງຫນັກ.,ໃນທີ່ສຸດ Carlos ກໍເວົ້າພາສາຝຣັ່ງໄດ້ດີ.,ຄາລອສຈອງຖ້ຽວບິນໄປອົດສະຕາລີ.,Carlos ໃຊ້ພາສາຝຣັ່ງຂອງລາວໄດ້ຫຼາຍທີ່ສຸດໃນເວລາເດີນທາງໄປປາຣີ.,2
36,Lars ເຄີຍຢາກລອງຖ່າຍຮູບມາແຕ່ດົນນານ.,"ຫມູ່ຂອງເຂົາເປັນນັກຖ່າຍຮູບທີ່ດີເລີດ, ແຕ່ເຂົາບໍ່ເຄີຍພະຍາຍາມ.",ມື້ຫນຶ່ງ ລາວໄດ້ຊື້ກ້ອງຖ່າຍຮູບແບບງ່າຍໆ ແຕ່ມີຄຸນນະພາບສູງ.,"ນັບແຕ່ມື້ນັ້ນມາ, Lars ໄດ້ຖ່າຍຮູບຂອງທໍາມະຊາດທຸກໆມື້.",Lars ໄດ້ຕົກຢູ່ໃນຄວາມຮັກກັບການຖ່າຍຮູບ.,ລາສກຽດຊັງການຖ່າຍຮູບ.,1
37,ຂ້ອຍຊື້ໂທລະພາບຈາກຮ້ານຂາຍເຄື່ອງເອເລັກໂຕຣນິກ.,ມັນແມ່ນ ຫນ້າ ຈໍຂະ ຫນາດ ໃຫຍ່ທີ່ມີຄຸນນະພາບຮູບພາບທີ່ມີຄວາມລະອຽດສູງ.,ພະນັກງານໄດ້ຊັກຊວນຂ້ອຍໃຫ້ຊື້ເຄື່ອງຄໍ້າປະກັນໃຫ້ມັນ ເພື່ອເປັນການປ້ອງກັນ.,ອາທິດຕໍ່ມາໂທລະພາບຕົກຈາກຝາແລະແຕກ.,ຂ້ອຍສາມາດແກ້ໄຂມັນໄດ້ດ້ວຍການຮັບປະກັນ.,ພະນັກງານຄົນນັ້ນຖືກພົບເຫັນຕາຍໃນເວລາຕໍ່ມາ.,1
