,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
10,Bob jejeh pisan ring rahina kapertama makarya ring genah ulam ajengan sané malakar aji ajengan gelis.,Dané makeneh nyantosang mangda prasida ngrangsuk seragam pelaut sané jangih.,Bob makarya makarya burger ulam sasampun ngrangsuk seragam.,"Ia sibuk pesan, ia lali magentos buin teken panganggonne ane biasa.",Bob seneng pisan ring busanané punika kantos ipun ngedengang busanané punika ring sawitrannyané.,Bob medal sasampuné makarya nganggén busana pelaut.,2
11,Timpal tiange ngrauhin tiang.,"Tiang ngorahin ia, icang dogén nyakitin.",Ipun nenten nyak miragiang.,Ipun ngusahayang jaga ngusap-usap tur maplalian sareng-sareng ring anake alit punika.,Anjing titiangé ngigel.,Asu tiangé malaib.,1
12,Lester setata dot dados anak sané seneng makarya.,Dané mutusang antuk nyoba ngambar bunga.,Ida malinggih ring ajeng anggrek sané endah tur ngawitin ngambar.,Gambar Lester punika becik pisan.,Ia ngantungang gambar punika ring tembok ruang tamu.,Dané raris mutusang nénten pacang ngambar malih.,1
13,Pablo seneng ngajengin cacing.,Dané ngwacén buku ring sekolah indik sapunapi carané ngamargiang puniki.,Ida ngajengang ipun ring lengis saitun.,Ia demen ngae unduke ene paling ngenah apisan di bulan.,"Pablo seneng pisan ring cacing, tur ipun nyingakin cacing punika pinaka sanganan sané becik pisan.",Pablo nénten seneng ngajeng cacing.,1
14,Kira setata seneng ring budaya Jepang.,Akéh pilem sané kasenengin dané mabasa Jepang.,Ipun raris mamanah jagi lunga mrika.,Sampun makudang-kudang warsa ipun nyimpen jinah anggén malancaran.,Ipun nelasang jinahnyane makasami anggén sepatu.,Punika pamargin danene sane pinih becik.,2
15,Glen marasa marasa meled mamargi-langkah.,Dane raris ngrangsuk busana jubah danene tumuli medal.,"Risedek mamargi ring sisin margine, ipun labuh raris ngrupuk lututnyane.",Glen raris matangi tur majalan majalan mulih.,Glen malaib ring galahé sané pinih becik ring maraton.,Glen masumpah nénten pacang malih mamargi.,2
16,Ida Hyang Yesus sedek rahina anu ngilehin prabot-prabotnyane.,"Rikala sampun wengi, dane raris makinkin tur nureksain pakaryane sane sampun puput dane laksanayang.",Makasami nyihnayang anyar tur nglapisang.,Ida Hyang Yesus ngundang sawatek parasawitran Idane mangda rauh ka jeron Idane.,Ipun maosang prabotnyané becik.,Timpal-timpalne ngumbah perabotanne.,1
17,Tiang wau mamargi ka toko.,"Ri tatkala tiang nglintangin pamedal, tiang marasa dingin tur bengkung ring tangan tiange.",Tiang tengkejut pisan rikala manggihin tiang kabegal mobil!,Sang supir nunas ampura pisan ri sampuné nyingakin titiang katempuh.,"Tiang ngorahin ia ajaka makejang, tur lantas majalan.",Sang supir mobil punika raris duka ring tiang.,1
18,Adin Gina ngempet batisne ulian kaca ané usak.,Getihne punika membah ring cokornyane ngantos ka sepatunnyane.,Rikala ipun nyingak rah punika ipun raris malaib budal.,"Gina malaib nyusul, nanging nénten prasida nyarengin.","Rikala ipun rauh ring jeronnyane, ipun makasami nunas es krim.",Adin Gina ka dokter.,2
19,Wenten anak alit masekolah ring kelas tiga.,"Dané wikan pisan, sakéwanten méweh pisan ngwacén.","Sabilang ia ngwacen, timpal-timpalne makejang ngedekin ia.",Dané ngawitin malajah ngwacén sadina-dina.,Anake alit punika nenten pisan naen ngerasayang dewek pacang dados anak sane luih.,"Ring panguntat warsa punika, dané prasida becik ring ujian ngwacén.",2
20,Kelas Rosie sedek ngrayunang akidik.,Dané raris makarya salad woh-wohan antuk makasami anake.,Ipun akeh nelasang jinah tur makelo-kelo nyiapang woh-wohan punika.,"Ring rahina pesta, ipun ngambil woh-wohan sane akeh pisan.",Kelas Rosie sareng-sareng ngajeng salad buah.,Rosie nyimpen mangkok salad buah ring kulkas ring jumahnyané.,1
21,Kelly seneng pisan santukan sampun polih HP anyar.,Ipun makta punika sareng ipun ring dija ja ipun lunga.,Sayuakti ipun ngrusak.,"Nanging, bagia pisan santukan ipun prasida ngamolihang tetimbangan.",Toko punika ngicénin ipun pangargan sané becik anggén ngamecikang.,Kelly numbas HP anyar.,1
22,"Daweg titiang kantun masekolah ring perguruan tinggi, titiang matemu sareng anak lanang sane lingsir.","Daweg punika tiang mayusa 22 tiban, tur dane 38 tiban.",Iraga sampun polih pasaur sane becik tur seneng-seneng sareng-sareng.,Tiang sareng ipun meneng irika.,Tiang kantun éling ring galah punika.,Tiang madué kenangan sané nénten becik indik galah punika.,1
23,Bob meled nyarengin drama ring sekolah.,Dané mlajahin lakon punika antuk cerik.,Dané sering malajahin gatra.,"Ring rahina audisi, ia ngae pakaryan sane becik.",Bob marasa bangga pisan ring ragannyane.,Bob rumasa kimud pisan.,1
24,Jackie sampun kadadosang pangawas kelas kutus.,Ipun dados geginanipun makasami kelas.,Timpal-timpalne sering nyantulin pakaryanne.,Ipun jagi ngambil tiket masuk Jackie.,Kepala sekolahé ngicalang sisiané sané nénten seneng ring tata kramannyané.,Timpal-timpalne polih hadiah antuk parisolahnyane.,1
25,Bapan tiange wau polih mobil anyar.,"Anggen ngramalang, tiang sareng sami raris mlayu.",Mobil lianan nglintangin papan tanda stop raris nabrak tiang.,Tiang ngempak jendelane kanti sengkala.,"Tiang pesu uli ditu, tiang lan bapan tiangé suba seger.",Tiang sareng kalih keni tendas.,1
26,Keponakan tiang demen pisan nonton pilem Frozen.,Ipun setata mamanah nganten.,Ipun majalan-jalan ring jeron umahé sambilanga magending.,Ipun demen jerit-jerit.,Ipun setata ngulang-ulang lagu punika.,Dané seneng ring olahraga miwah nénten seneng ring parilaksana anak istri.,1
27,"Alex ngigel ring lapangan, antuk timnyané kalah kalih poin.","Dané nyingakin papan skor, miwah nyingakin wantah kantun 5 detik.",Pikirane ngindayang ngrereh anak lanang sane seneng mabalih.,Para bek punika ngiket timpal-timpalnyane sakadi lem.,Suaran gongnyané masuara miwah timnyané menang.,Dané mautsaha ngempak bola tigang poin miwah nénten prasida.,2
28,Tiang ngranjing ka perpustakaan tur negak.,"Rikala tiang nyingakin, tiang manggihin anak alit.",Dané nganengneng tiang awarsa suwé.,"Tiang marasa jengah, raris matangi.",Tiang nénten sangsaya napi sané kamargiang olih anak alit punika.,"Tiang mataken ring ipun sapuniki: ""Apa pikobetne?""",2
29,Iva miwah Brant mautsaha ngembasang putra.,"Ipun sampun nem sasih mautsaha, nanging nenten mrasidayang.","Rikala ipun tangkil ring dokter, ipun marasa sedih.",Nanging dane raris manggihin sang doktor makenyem.,Brant lakar ngabatalin rencana lakar nyuang anak cerik.,Pasangan punika pacang liang pisan rikala uning indik pacang maderbé pianak.,2
30,Catherine setata seneng ring olahraga Curling.,Catherine seneng pisan nyingakin para atlit sané macentok ring televisi.,"Sedek rahina anu, Catherine raris ngambil pamutus jagi malancaran ring genah latihan Curling.","Ring latihan, silih tunggil atlit ngajak Catherine mangda maplalian.",Catherine raris ngawitin malatih nyabran rahina miwah sayan ngagengang.,Catherine marasa curling punika nénten ja anut.,1
31,Francis setata meled pisan malajah nyetir.,Pamuputne ia sampun cukup tua anggena ngamolihang SIM.,Francis malajah banget anggén ngamolihang lisénsi.,Dané prasida nglintangin ujian supirnyané antuk becik.,Francis banget bangga ring pikolihnyané.,Francis mastiang dané pacang nganggén angkutan umum.,1
32,Kemarin tiang seneng pisan nyingakin The Nutcracker.,Tiang demen pisan.,"Rikala para penari ngrayunang panggung, punika ngulangunin pisan.",Titiang marasa bagia pisan santukan sampun prasida nyingakin acara punika.,Titiang masumpah nénten naen malih nyingakin.,Tiang dot buin ningalin.,2
33,Tiang bangun jam 8:30 semengan jagi ka kelas.,Tiang bangun saking kasur tur masiram.,Tiang gelis ngajengang ajeng-ajengan semeng tur majalan ka kelas.,"Sasampun 50 menit tiang malajah, tiang raris mamargi mawali ka asrama.",Titiang raris mastiang jagi mawali ka kelas.,"Daweg tiang rauh irika, tiang raris sirep.",2
34,Gary makeneh mangda Lisa nguratiang.,"Sedek rahina anu, dané raris nulis puisi majeng ring Lisa.","Benjangne ring sekolah, Gary nyingak Lisa ring lorong.",Gary makenyem sareng Lisa tur ngucapang puisi punika.,"Gary ngeplok Lisa, raris mamargi.",Lisa ngakuin ia masih demen teken Gary.,2
35,Carlos setata dot ngrauhin Prancis.,Dané raris ngambil pamutus mangda dane malajah mabasa Prancis sadurung dané lunga.,Dané ngranjing ring kelas wengi miwah malajah magenepan.,Pamuputne Carlos sampun prasida mabasa Prancis.,Carlos naur penerbangan ka Australia.,Carlos ngawigunayang basa Prancisnyané rikala lunga ka Paris.,2
36,Lars sampun sué mamanah nyobak fotografi.,"Timpalnyané punika wantah fotografer sané becik, sakéwanten dané durung naanin nyalonang.","Sedek rahina anu, dane numbas kamera sané saderana pisan, nanging kualitasnyané becik.","Ngawit saking rahinane punika, Lars nyabran rahina ngambil gambar alam.",Lars raris seneng ring fotografi.,Lars geting pisan ring fotografi.,1
37,Tiang numbas televisi ring toko elektronik.,Punika layar datar ageng antuk kualitas gambar definisi tinggi.,Pegawai punika ngicen tiang garansi yening wenten pikobet.,Malih a minggu televisi punika runtuh ring tembok umah titiangé tur rusak.,Tiang polih ngamecikang punika antuk garansi.,Pegawai punika raris kapanggihin padem.,1
38,Ryan ring taman.,Raris dane nyingakin anak alit alit adiri makta balon.,"Rikala ipun medal saking taman, ipun nyingakin balon sané pateh macemplung ring punyan kayune.",Dané menek ka punyan kayu punika mangda prasida ngambil balon punika.,Ryan raris ngawag balon punika.,Ryan raris ngrereh anake istri punika tur ngicen ipun balon sane ical punika.,2
39,Manajer Jen ngorahin ia apang ngunggahang resume.,Dané uning ri tatkala cv-né nénten kaformat becik.,Dané ngingsirang makasami dagingnyané ring template sané patut.,Dané ngamecikang malih cv-nyané antuk nambahang informasi indik pakaryannyané sané anyar.,Raris ipun ngirimang ring manajernyane.,Jen geting pisan ngumbah piring.,1
40,Neil sedek malancaran ring kota Fez.,Dané ngrasayang masakan etnis ipuné.,Raris ipun lunga numbas barang-barang.,"Fez taler madué artis jalanan sané becik, dané nyatet.",Neil madue galah sane becik.,Neil miwah Fez dados sawitran sané pinih becik.,1
41,Tiang perlu ngajak asu tiangé malancaran.,Linggih titiangé patut kaicénin tali.,Tiang ngrereh tali ring jeron umahan tiange.,Tiang nenten mrasidayang manggihin ipun.,Tiang raris ngajak asu ka pekarangan.,Tiang nglugrain asu tiange ngranjing ka umah tiange.,1
42,Rahinane punika galang tur ening.,Joe marasa bagia pisan yening tiang sareng ipun malancaran.,Dané raris mamargi ka warung kopi ring genahnyané.,"Nanging ring tengah margi, dané ngawitin marasa lemet.",Raris ipun malaib ka warung kopi.,Joe nyesel kalo keluar.,2
43,Jen ngantosang paket sadina muput.,"Pamuputipun, ipun ngantenang juru boros UPS punika rauh ring pamedale.",Ida ngandikayang anake punika mangda pada rauh.,Dané mukak bungkusan punika antuk pisau.,Ring tengah petine punika wenten rare sane wau embas.,Jen manggihin jaket anyarnyané ring tengah bungkusan punika.,2
44,Frank nénten kayun makarya paplajahan.,Ia makeneh lakar mabalih video game.,Paralelin Frank ngorahin ia ngae pragatine malu.,Frank raris ngamuk raris keni pamidanda.,Frank nénten prasida maplalianan widiu aminggu.,Frank polih pacentokan anyar.,1
45,Timmy nyarengin lomba 3 poin ring sekolahnyané.,Sang sané menang pacang polih beasiswa kuliah $1000.,Timmy malatih nyekel 3 poin sapanjang wuku.,Ipun sampun sedia rikala rahina pacentokan punika rauh.,Timmy sané menang ring pacentokan punika.,Timmy lunga ka genah latihan ring rahina pacentokan.,1
46,Drake nyarengin pesta ring rahina Redite.,Dané manggihin dompetnyané kabegal saking jakétnyané.,"Drake gelis nelpon polisi, nanging dompet punika nenten kapanggihin.",Drake raris matemu sareng pangenter acara indik pikobet punika.,"Sang sane makta acara raris mabaos ring dane, mungguing dane taler tan uning.",Drake ngorahin hostne ia makeneh nyarengin pesta buin.,1
47,Bob manggihin yéning mobilnyané puun.,Ipun durung naenin ngentosin ban.,Ida ngambil pancing miwah besi.,Ia tusing nyidayang ngisidang bautne.,Bob ngandikayang anaké ngolah ban sané puun.,Bob numpak montorne ka pasar.,1
48,Jack sampun sebet nulis email ring komputer tablet-né.,Dané raris mutusang pacang numbas laptop.,Dané nureksain makudang-kudang laptop kantos dané manggihin sané pinih patut.,Pamuputne ipun taler pracaya.,Mangkin Jack sujatinyané seneng nyaurin suratan e-mail.,Jack mangkin nganggén jasa pos nénten nganggén email.,1
49,Rambut Jake sampun suung.,Ida sampun polih wawancara kerja.,Ia ngidih teken méménné apang nyukur rambutné.,Biangnyané ngicénin rambut sané becik sané katik miwah profesional.,Jake ngumbah lima.,Jake polih pakaryan punika.,2
50,Sean rauh saking irika.,"Sam, Sean, lan tiang main.",Ipun raris duka ring tiang santukan tiang malaksana corah.,Ipun maosang titiang nénten dados main malih ngantos titiang seger malih.,Tiang rumasa sebet pisan.,Tiang rumasa bagia pisan.,1
51,Sarah makeneh ngirim kartu.,Ipun ka kantor pos.,Ipun naur prabéya sélér.,Dané ngenahang surat punika ring amplop.,Sarah ngater suratnyané ngraga.,Surat Sarah punika digelis rauh ring genah sané katuju.,2
52,Chuck sampun layah ulian magae.,Ida sampun puput makarya.,Dané ngripta genah punika anggén mabebaosan sareng timpal-timpalné.,"Sasampuné Zoltar ngrejek, dané patut polih galah.",Chuck raris ngambil pamutus pacang ninggalin pakaryannyané.,Raris ipun marasa kapiutangan ring pakaryannyane.,2
53,Bob nganggén kantong plastik rikala mablanja.,"Raris, sawitrannyane nyritayang ring ipun indik plastik punika kaon ring palemahan.",Bob raris ngicalang kantong plastiknyané.,Bob matumbasan ring kantong-kantong sané dados kaanggén malih.,Bob nganggén kantong ajengan sané prasida kaanggén malih anggén malancaran.,Bob tetep nganggén kantong plastik anggén numbas.,1
54,Joe perlu ngambar gambar ragané anggén proyek.,Dané nelpon makudang-kudang seniman lokal tur nakénin indik prabéya.,Silih tunggil seniman madué prabéya sané lumayan.,Joe sampun makarya janji sareng seniman punika mangda prasida makarya potret punika.,Joe marasa bagia pisan ring asil panyelehane punika.,Sang seniman nglukar kucing Joe.,1
55,Ann mautsaha ngejohin nginem roko.,"Ipun sampun makudang-kudang kali nguji, nanging makasami nenten prasida.",Raris ipun ngarsayang ngubadin nikotin mangda prasida ngubadin.,Tur titiang taler nulungin ipun.,Ann nyigang jumlah rokok sané sedina-dina.,Ann prasida ngutang nginem roko.,2
56,Jen kautus ka umah bibi ipuné ring masan panes.,Dané nénten seneng yéning polih galah saking perpustakaan irika sapanjang masan panes.,"Dané ngambil makudang-kudang buku, sakéwanten dané gelis ngwacén buku-bukuné punika.","Rikala rauh irika, bibiannyané makta ipun ka kamar sané khusus ring umah ipuné.",Jen nyingakin buku-bukunnyane puun ring genine.,Kamar punika bek madaging rak-rak buku sané kasenengin olih para anak istri.,2
57,Kemarin Rob nyuciang giginne.,Biasane ia jejeh teken dokter gigi.,Nanging wénten perawat anyar sané manis ring kantor.,Punika mawinan dane meled pisan lunga.,Rob marasa seger sasampun kolonoskopi.,Rob sebet pisan santukan sang perawat sané manis punika nénten wénten ring rahinané punika.,2
58,Joe demen ngajeng tanah.,Dané makarya pai lumpur sabilang wénten galah.,Dané sedek ngajeng pai ri tatkala dané ngrasayang wénten sané keras ring bibihnyané.,Joe sampun ngigel batu raris ngrusak giginipune.,Joe makeneh lakar ngunyah batu buin abedik.,Joe raris mutusang nénten malih nunas tanah.,2
59,Rob durung naanin numpak rollercoaster.,Timpal-timpalne ngicenin tiket gratis antuk nem bendera.,"Rob raris mapineh, mangda ipun nyarengin.",Ipun sami raris mamargi tur nyantosang ring barisan sane dawa.,Rob madue timpal sane darma.,Timpal-timpalne Rob tusing taen nglinguang.,1
60,Carly ngenteni Sam nelpon.,Ida majanji pacang rauh ring rahina Redite.,"Duk punika wau wengi, tur dane durung mireng gatra.","Pamuputne, ia makeneh lakar ngubungin ia.",Sam nyautin telepon.,Carly pesen makanan lewat telpon.,1
61,Amy rauh saking sekolah ring rahina wanti warsanyané ka umah sané puyung.,Ipun sebet santukan makasami anake lali ring rahina sané mabuat punika.,Ipun sedih pisan ngranjing ka ruang tamu.,"Tan dumade, sawitran miwah kulawargan danene medal saking genah ipune nyungkem.",Amy makenyem saking liang.,Amy raris medal saking kamar miwah medal saking jeronnyane.,1
62,Pan nyoba ngempak tiang tanpa alasan sane jelas.,"Titiang rumasa duka, nanging titiang wantah nyaga dedalihan ipuné.",Dané terus nglempag tiang antuk tinjunge.,Tiang ngencurin ipun antuk tanah.,Pan pamuputne sampun makire magenti.,Tiang ngrangkul Pan.,1
63,Becky madué nyama asliné sané mawasta Ashley.,Becky miwah Ashley dados sawitran duk kantun alit.,Ashley ngawit dados anak belog dugasne ia tumbuh dewasa.,Ia masuk penjara krana mamaling tampon saking toko dolar.,Becky nénten malih matemu sareng ipun.,Becky bangga teken Ashley.,1
64,Anaké alit Pam miwah Tom nénten banget sirep.,"Irika raris wenten anak lanang sane nglempag anake alit punika, raris nglempag anake alit punika.","Sabilang Pam ngentiang pianakne turu, asu punika ngawitin nganu.",Pam mapineh-pineh nglepasang asu punika mangda ipun malaib.,"Sedek rahina anu, Pam ngampakang kedis-kedise ring jeronnyane.","Sedek rahina anu, Pam mapineh jaga mebasang asune punika.",2
65,May katrima ring perguruan tinggi ring Fredonia.,Ipun naanin mabes sekolah anyarnyané.,Ipun nureksain kampus.,Dané seneng ring sakancan sané kapanggihin.,Dané nénten malih masekolah.,Dané taler seneng ring para dosénnyané.,2
66,Mary patut ngicalang giginne.,Ia makeneh dokter gigi lakar ngentiang ia sirep.,Sané prasida kamargiang wantah ngubadin genah punika antuk Novocaine.,Maria jeg engsek pisan nganengneng anake punika.,"Sasampuné nyingak ekspresi bayunnyané, dokter gigi punika prasida nulungin Mary.",Mary matilar saking dokter gigi antuk rasa bagia.,1
67,Ford marasa bangga ring GPA sané tegeh.,Nyabran wengi ia makarya tugas mangda prasida nincapang.,Timpal Ford ngelingin ipun yéning ipun nénten polih genah sané becik.,"Ring panguntating kauripan, Ford dados pengacara sané sukses.",Ford marasa sedih santukan sampun prasida ngamolihang akéh pisan.,Ford marasa bangga ring pakaryannyane.,2
68,Somah tiange maosang tiang nenten madue rasa tresna asih.,Titiang nénten akéh madué hobi utawi minat.,"Tiang ngindayang matembung, nanging tiang nenten mrasidayang.",Tiang sadar yéning ia beneh.,Tiang raris magentos.,Tiang durung marabian.,1
69,Nina makeneh kostum Halloween sane becik.,Nanging ipun nenten mrasidayang numbas barang-barang sane mael.,Ipun ngrereh-rerehin idep ring jeroannyane.,Raris ipun polih kostum sané becik gratis.,Nina numbasang tiang geginan.,Nina marasa liang pisan.,2
70,Veronika seneng malila cita ring alasé.,"Sedek rahina anu, ipun nuju malali ring margi raris manggihin umah ring tengah punyan kayune.",Ipun munggah ka undagan tur angob pisan nyingak sakancan barang-barang sane wenten ring umahe punika.,Genah punika makasami sampun kabecikang antuk prabot miwah selimut.,Veronika nénten seneng pisan ring umah taru punika.,Veronika raris makayunan sering ka umah taru punika.,2
71,Rahina punika rahina sané becik pisan ring pangawit sasih Maret.,Tracey raris mamargi nglintangin alasé ring ungkur umahé.,"Ipun miragi wenten paksi kayu, raris ipun ngrereh paksi punika ring tengah kayune.",Ipun maclempung ka akah tarune raris ulung ka margine.,Tracey raris malaib budal.,Tracey nénten naen ngrasayang indiké punika.,2
72,Bob seduk pisan tur meled nginem toya.,Sayuakti nénten madué jinah.,Bob ngranjing ka genah bensin raris mataken napike ipun dados nginum soda.,Jero kasir mataken ring dane napike dane madue jinah.,Dané nulak tur matilar saking genah tanki.,Dané raris maputus jagi malancaran.,1
73,Jim nyantosang tiang ring bandara.,Kurenane lakar teka buin ajam.,Ida rumasa bosen pisan.,Raris dané makayunan jagi muputang buku punika.,Jim raris matemu malih sareng rabin danene sasampun ajam.,Jim malaib sadurung kurenané rauh.,1
74,Joe banget meled masekolah ring Universitas Columbia.,"Dané teleb pisan malajah ring sekolah, taler nyarengin tim sépakbola.",Ida sampun kaunggahang ring daftar tunggu.,"Yadiastun marasa kuciwa, ia ngutsahayang sabecik-becikne kanti ka pamuputne.",Joe tetep bangga ring pakaryannyane sane keras.,Joe nyatuayang nénten kayun masekolah ring perguruan tinggi.,1
75,Timpal Gina sané mawasta Tami madué folder sané nénten kayun kapolihang olih anak tiosan.,"Gina meled pisan numbas, nanging ipun nenten uning ring dija ipun jagi numbas.",Tami mangkin sampun madué Lisa Frank Trapper Keeper anyar.,Gina iri pisan santukan ipun taler meled ngamolihang.,Gina mariksa ring ebay tur manggihin sané prasida katumbas.,"Gina ngumbah sawewengkon pekarangan, nénten wénten anak sané nulungin.",1
76,Leah madue wit Natal sane becik pisan ring jeronnyane.,"Sedek rahina anu, ipun lunga ka toko.","Rikala ipun mawali, tarune punika sampun bah.",Kucingne suba menek ka duur tur ngentungang ia ka tanahe!,Leah raris mastiang ipun demen ring punyan kayu ring lantai bandingang ring ngadeg.,Leah nglemekin kucingne.,2
77,Peter sampun nganggen kursi sane pateh selami akudang warsa.,Punika sampun sayan rered.,"Dané raris mutusang pacang numbas kursi sané anyar, sané sayan nyaman.","Riwau prabun danene rauh, Dane Petrus kalintang gargita.","Dane Petrus raris matetimbangan, punapike tetegenane punika luihan ring sane lawas punika.",Peter nglugrain asué nganggén kursi punika.,1
78,Rex sedek nyiapang pesta ring wengine mangkin.,Dané nyadar yéning dané nénten nyiapang napi-napi anggén tamiuné mangda kaajeng sareng keju.,Rex raris medal numbas roti.,"Ida ngirisang dagingnyané dados kalih-kalih, mangda dangan antuk ngajengang.",Rex lunga ring pamarginé nglintangin segara.,Samian seneng antuk keju miwah roti.,2
79,Ali setata numpak kereta api rikala jagi makarya nyabran rahina.,"Sedek rahina anu, ipun sungkan pisan, nanging ipun tetep mamargi ka genah makarya.",Ipun makarya keras selami rahina lan nyantos makta pakaryan ka jeronnyane.,Dia naik kereta lalu ngantuk.,Ipun wantah pagawé sané malas.,"Ipun nénten prasida rauh ring genah ipuné mapamit, punika mawinan ipun raris munggah bis mulih.",2
80,Tim sepak bola sampun makarya keras sapanjang musim.,Ipun menang ring sakancan pacentokan miwah prasida dados juara.,Wantah wenten makudang-kudang detik sané kantun ring jam miwah pacentokané sampun pateh.,Quarterback ngelaksanayang long pass miwah receiver nyetak.,Para kramane samian nyerit.,Para pamileté sami ngadeg saha ngeling.,2
81,Tiang magenah ring gedung tegeh.,"Sedek rahina anu, anginé banget pisan, santukan gedong punika tegeh pisan.",Angin punika ngeberang carang-carang taru kantos somahipune nenten mrasidayang sirep.,Angin taler ngempug kabel internét.,Tiang miwah kurenan tiangé marasa sedih pisan santukan nénten malih polih internét.,Tiang sareng kalih seneng pisan ring anginé sané baret miwah nénten polih sirep.,1
82,Kate makeneh numbas keyboard anyar antuk komputerne.,Ia nyimpen makudang-kudang bulan anggén ngalih keyboard sané becik.,Kate pamuputne online lan mesen keyboardne!,Ipun nyantosang makudang-kudang rahina antuk manah liang.,Raris ipun ngicalang pesenannyane.,Raris keyboard-ne rauh ring surat.,2
83,Jon muputang kuliah raris ngawitin ngrereh pakaryan.,Ipun nyabran rahina nunas pakaryan ring genah ipuné makarya.,"Tigang wuku sasampuné ngawitin, dané polih telepon.",Jadma sané nelepon mataken napiké dané kayun polih wawancara.,Jon taler nrima.,Jon nulak tawaran punika.,1
84,Julie seneng ngwacén napi sané prasida kakeniang.,Ipun akehan magenah ring perpustakaan.,Perpustakaan sané pinih kasenengin dané kajagain olih Ny. Watson.,Nyoman Watson nyingakin Julie seneng ring buku raris nyaranin ipun makarya.,Julie saking liang nerima!,Julie ngencotin timpalné ring panyingakan.,1
85,Kulawargan Amy jagi ka Six Flags.,Ipun nyantosang ring mobilé.,"Rikala ipun rauh, ipun raris negak tur ngeton taman.",Dané antri ngantosang sajam mangda prasida numpak roller coaster sané pinih ageng.,Amy marasa liang pisan santukan prasida rauh ka taman.,Amy marasa parik punika nénten ja asri.,1
