,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
15,Glen estava de gust per passejar.,Es va posar la seva jaqueta i va sortir.,"Mentre caminava pel passeig, es va tropeçar i es va trencar el genoll.",Glen es va aixecar i va tornar a casa seva.,Glen va córrer el seu millor temps de marató.,Glen va jurar que mai més tornaria a caminar.,2
16,Jesús va passar el dia polit els mobles.,A mesura que s'acostava la nit va revisar el treball que havia fet.,Tot semblava brillant i nou.,Jesús va convidar tots els seus amics a una festa aquella nit.,Diuen que els seus mobles eren bonics.,Els seus amics van pulir els seus mobles.,1
17,Fa poc vaig anar a la botiga.,"Mentre passava per una sortida, vaig sentir fred, dur, acer al meu braç.",Em vaig quedar en un xoc que em va colpejar un cotxe!,El conductor es va disculpar molt després de veure que em van atropellar.,Els vaig dir que estava bé i després em vaig anar.,El conductor del cotxe es va enfadar molt amb mi.,1
18,La germana de la Gina es va tallar el turmell amb vidres trencades.,La sang va córrer pel seu peu i a la seva sabatilla.,Quan va veure la sang va córrer a casa.,"La Gina va córrer darrere d'ella, però no va poder seguir-la.",Quan van arribar a casa tots van menjar gelats.,La germana de la Gina va anar al metge.,2
19,Un nen petit anava al tercer grau.,"Era molt intel·ligent, però li costava molt llegir.","Quan llegia en veu alta, els seus companys de classe es riuen d'ell.",Va començar a practicar la lectura cada dia.,El nen va acceptar que mai milloraria.,"Al final de l'any, va fer un bon examen de lectura.",2
20,La classe de la Rosie estava fent una petita festa.,Va decidir fer una ensalada de fruita per a tothom.,Va gastar molts diners en la fruita i molt de temps preparant-la.,El dia de la festa va agafar un bol enorme de l'ensalada de fruita.,La classe de la Rosie va compartir l'ensalada de fruita.,"Rosie tenia el bol de l'ensalada de fruita a casa, a la seva nevera.",1
21,La Kelly estava contenta de tenir el seu telèfon nou.,La portava amb ella a tot arreu.,"Malauradament, la va trencar.","Afortunadament, però, va ser capaç de arreglar-ho.",La botiga li va donar un preu just per arreglar-lo.,Kelly va comprar un telèfon nou.,1
22,"Quan estava a la universitat, vaig conèixer un home més gran.",Jo tenia 22 anys i ell tenia 38.,Ens entenem bé i ens vam passar molt bé.,Ens vam quedar junts tot el temps que vaig estar allà.,Tinc bons records d'aquell temps.,Tinc records negatius d'aquell temps.,1
23,Bob volia estar a la peça de l'escola.,Va estudiar el paper amb cura.,Havia de repetir les seves línies sovint.,"El dia de l'audició, va fer una gran feina.",Bob estava molt orgullós.,Bob estava molt avergonyit.,1
24,La Jackie ha estat designada com a monitora de saló de vuitena.,És enveja de tota la classe.,Els seus companys de classe sovint la posaven en perill.,Van robar els passos de entrada de la Jackie.,La directora va suspendre els seus companys de classe.,Els seus companys de classe van rebre premis pel seu comportament.,1
25,El meu pare acabava de comprar un cotxe nou.,"Per celebrar, vam anar a fer una passejada.",Un altre cotxe va passar un senyal d'atur i ens va embrancar.,He colpejat la finestra prou fort com per trencar-la.,Vaig pujar i jo i el meu pare estàvem bé.,Tots dos vam ser aplanats pel vehicle.,1
26,A la meva neboda li encanta la pel·lícula de Frozen.,Sempre vol que se'l posin.,Va per casa cantant.,"Li encanta cridar-li: ""Deixa'l anar"".",La canta una i altra vegada.,Li encanten els esports i odia les coses de princesa.,1
27,"Alex estava driblant pel camp, amb el seu equip en baix de dos punts.",Va mirar el marcador i va veure que només quedaven 5 segons.,La seva ment va córrer mentre intentava trobar un home obert.,Els defensors s'adheren als seus companys com a cola.,El timbre va sonar i el seu equip va guanyar el partit.,Va intentar un tres punts i va fallar.,2
28,Vaig entrar a la biblioteca i em vaig asseure.,"Quan vaig mirar al voltant, em vaig adonar d'un nen.",Em va estar mirant durant un temps.,Em vaig sentir frustrat i em vaig aixecar del seient.,No m'importava el que feia el noi.,Li vaig preguntar quin era el seu problema.,2
29,Iva i Brant estaven intentant concebre un fill.,Fa sis mesos que ho intentaven sense èxit.,"A la cita amb el metge, van expressar el seu desanimar.",Però llavors van veure el metge somriure ampliament.,Brant cancel·larà els seus plans de segrestar un nen.,La parella estarà feliç d'assabentar que tenen un nadó a l'avió.,2
30,La Catherine sempre ha estat intrigada per l'esport del curling.,A Catherine li encanta veure els atletes practicant esport a la televisió.,"Un dia, Catherine va decidir que visitaria una sessió d'entrenament de curling.","En l'entrenament, un dels atletes va convidar a Catherine a jugar.",Catherine va començar a practicar cada dia i va ser bona en això.,La Catherine pensava que el curling semblava avorrit.,1
31,El Francis sempre ha volgut aprendre a conduir.,Finalment és prou gran per a una llicència de conduir.,Francis estudia molt per obtenir una llicència.,Ha passat el seu examen de conduir amb facilitat.,Francis està molt orgullós del seu èxit.,Francis decideix que prefereix prendre el transport públic.,1
32,Ahir em vaig divertir molt veient El Cascafuesos.,M'ha encantat.,"Mentre els ballarins adornaven l'escenari, era bell.",Em vaig sentir honrat d'haver vist l'espectacle.,Vaig jurar que no la tornaria a veure.,Voldria tornar a veure-ho.,2
33,Em vaig despertar per a la meva classe a les 8:30 del matí.,Em vaig aixecar somnolent del llit i em vaig prendre una dutxa.,Vaig esmorzar ràpidament i vaig començar a caminar a classe.,"Després de 50 minuts de classe, vaig començar a caminar de tornada al meu dormitori.",Vaig decidir tornar a les classes.,"Quan vaig arribar, em vaig fer una migdiada.",2
34,El Gary volia cridar l'atenció de la Lisa.,Un dia decideix escriure a Lisa un poema.,"L'endemà a l'escola, Gary veu a Lisa al corredor.",Gary li dóna a Lisa un gran somriure i li dóna el poema.,Gary li dóna una forta cafetada a la Lisa i se'n va.,La Lisa confessa que també té un petó per en Gary.,2
35,Carlos sempre ha volgut visitar França.,Decideix que hauria d'aprendre a parlar francès abans de marxar.,S'inscriu en una classe nocturna i estudia molt dur.,Finalment Carlos parla francès bastant bé.,Carlos reserva un vol a Austràlia.,Carlos aprofita el seu francès al màxim en el seu viatge a París.,2
36,Lars sempre havia volgut provar la fotografia.,"El seu amic era un excel·lent fotògraf, però mai ho havia intentat.","Un dia va comprar una càmera senzilla, però de gran qualitat.","Des d'aquell dia, Lars va fotografiar imatges de la natura cada dia.",Lars es va enamorar de la fotografia.,Lars odiava la fotografia.,1
37,Vaig comprar un televisor en una botiga d'electrònica.,És una gran pantalla plana amb una imatge d'alta qualitat de definició.,L'empleat em va convèncer per comprar-li una garantia per si no.,"Una setmana després, la televisió va caure de la meva paret i es va trencar.",Vaig ser capaç de arreglar-ho amb la garantia.,L'empleat va ser trobat mort més tard.,1
38,Ryan estava en un parc.,I va veure una nena amb un globus.,"Mentre sortia del parc, va veure el mateix globus enganxat a un arbre.",Va pujar a l'arbre per recuperar el globus.,Després Ryan va fer esclatar el globus a propòsit.,"Després, Ryan va trobar la noia i li va donar el globus que havia perdut.",2
39,El gerent de la Jen li va dir que necessitava pujar el seu currículum.,Va adonar-se que el seu currículum no estava formatat correctament.,Va transferir tot el contingut a la plantilla adequada.,"Afegint informació sobre el seu últim treball, va actualitzar el currículum.",Després ho va enviar al seu gerent.,La Jen odiava rentar plats.,1
40,Neil estava recorrent la ciutat de Fez.,Va provar la seva cuina ètnica.,Després va anar a comprar souvenirs.,"Fez també tenia grans artistes de carrer, va assenyalar.",Neil s'ho va passar molt bé.,Neil i Fez es van fer amics.,1
41,Necessitava portar el meu gos a passejar.,El meu barri requereix una correa.,Vaig mirar per casa meva per la correa.,No la vaig trobar.,Vaig decidir portar el meu gos al pati de darrere.,Vaig deixar que el meu gos entressés a casa.,1
42,Era un dia brillant i càlid.,Així que Joe va pensar que seria bo fer un passeig.,Va decidir anar a peu a la seva cafeteria local.,"Però a mig camí, va començar a cansar-se.",Així que va córrer a la cafeteria.,Joe es penedeix d'haver sortit.,2
43,La Jen ha esperat un paquet tot el dia.,Finalment va veure el treballador de l'UPS caminant cap a la porta.,Ell va lliurar el paquet i ella el va portar a dins.,Va obrir el paquet amb un ganivet.,A la caixa hi havia un nadó.,Jen va trobar la seva nova jaqueta dins del paquet.,2
44,Frank no volia fer els deures.,"En canvi, volia jugar a videojocs.",Els pares d'en Frank li van dir que fes la seva tasca primer.,Frank va fer una rabieta i va ser castigat.,Frank va perdre els seus videojocs durant una setmana.,Frank té un joc nou.,1
45,Timmy estava competint en la competició de 3 punts a la seva escola.,El guanyador tindria l'oportunitat de guanyar una beca universitària de 1.000 dòlars.,Timmy va practicar tirant tres punts tot el cap de setmana.,Estava preparat quan va arribar el dia de la competició.,Timmy va guanyar la competició.,Timmy va anar al camp de conducció el dia de la competició.,1
46,Drake va assistir a una festa el divendres.,Va descobrir que li havien robat la cartera del seu abric.,"Drake va trucar immediatament a la policia, però no van trobar la cartera.",Drake va confrontar l'amfitrió de la festa sobre el tema.,I el presentador li va dir que tampoc ho sabia.,Drake va dir a l'amfitrió que volia tornar a les seves festes.,1
47,Bob va descobrir que el seu camió tenia un pneumàtic buidat.,Mai havia canviat un pneumàtic abans.,Va treure el cremador i el ferro de les rodes.,No va poder treure els perns.,Bob va trucar a algú per arreglar el seu pneumàtic trencat.,Bob va conduir el seu camió al mercat.,1
48,Jack està cansat d'escriure correus electrònics a la seva tauleta.,Decideix que ha d'invertir en un portàtil.,Investiga diferents portàtils fins que ha trobat el perfecte.,Finalment el compra.,Ara en Jack realment gaudeix responent als correus electrònics.,Jack ara utilitza el servei postal en lloc de correu electrònic.,1
49,El cabell del Jake s'estava fent massa llarg.,Tenia una entrevista de feina a punt.,Va demanar a la seva mare que li tallasse el cabell.,La seva mare li va fer un bon tall de cabell de tipus professional.,Jake es va rentar les mans.,En Jake va aconseguir el treball.,2
50,Avui ha vingut en Sean.,"Sam, Sean i jo vam jugar.",Em van començar a enfadar per com de dolenta era.,Van dir que no podia jugar més fins que no em guanyi.,Em vaig ferir molt.,Em va agradar molt.,1
51,La Sarah volia enviar una targeta.,Va anar a l'oficina de correus.,Va pagar per les estampilles.,Va posar la carta en un sobre.,La Sarah va lliurar la seva carta ella mateixa.,La carta de Sarah aviat anava cap al seu destí.,2
52,El Chuck estava cansat de treballar.,Va tancar el seu treball per un temps.,Va obrir el fòrum per parlar amb els companys de feina.,"Després d'aquells malos golpes de Zoltar, necessitava aquesta pausa.",Chuck va decidir deixar el seu treball.,Després es va sentir obligat a tornar a la feina.,2
53,Bob utilitzava bosses de plàstic per anar de compres.,"Llavors, el seu amic li va dir que el plàstic és dolent per al medi ambient.",Bob va decidir renunciar a les seves bosses de plàstic.,Bob va invertir en unes bosses de compra reutilitzables.,Bob va utilitzar les seves bosses de compra reutilitzables per anar de compres.,Bob va seguir utilitzant les seves bosses de plàstic per anar de compres.,1
54,Joe necessitava un retrat seu per a un projecte.,Va trucar a alguns artistes locals i va preguntar-los les seves tarifes.,Un dels artistes tenia tarifes raonables.,Joe va fer una cita amb l'artista per fer el retrat.,Joe estava molt satisfet amb els resultats.,L'artista va pintar un gat de Joe.,1
55,Ann estava intentant deixar de fumar.,"Va fer diversos intents, però sempre va fallar.",Després va aplicar un parcel·lat de nicotina per ajudar-la.,I l'ajudarà a fer-ho!,Ann va doblar la quantitat de cigarrets que fumava cada dia.,Ann va poder deixar de fumar amb èxit.,2
56,La Jen va ser enviada a casa de la seva tia per l'estiu.,Odiava la idea de estar fora de la seva biblioteca local tot l'estiu.,"Va portar uns quants llibres amb ella, però els va llegir ràpidament.","Quan va arribar, la seva tia la va portar a una habitació especial de casa seva.",La Jen va veure els seus llibres cremar-se a la xemeneia.,La sala estava plena de prestatges de llibres que agradaven a les noies.,2
57,Ahir era la neteja de dents de Rob.,Normalment té por dels dentistes.,Però hi ha una nova infermera guapo a l'oficina.,Així que estava emocionat per anar-hi.,Rob es va sentir refrescat després de la colonoscopia.,En Rob es va sentir mal quan la bona infermera no hi va estar aquell dia.,2
58,A Joe li encantava menjar terra.,Faia pastissos de fang cada vegada que tenia oportunitat.,Estava menjant un pastís quan va sentir una cosa molt dura a la boca.,Joe havia mossegat una pedra i s'havia espatllat una dent.,Joe volia mastegar més pedres.,Joe va decidir no menjar terra de nou.,2
59,Rob mai ha estat en una muntanya russa.,Els amics de Rob li van oferir una entrada gratuïta a Six Flags.,Rob va decidir que també es podia unir.,Van anar tots i van esperar en una llarga fila.,Rob tenia amics generosos.,Els amics de Rob eren irreflexius.,1
60,Carly estava esperant que la trucés Sam.,Ho va prometre el divendres.,Ara era tard dissabte i ella no havia sentit res.,Finalment va decidir trucar-li.,Sam va contestar el telèfon.,Carly va demanar menjar per telèfon.,1
61,L'Amy va tornar de l'escola el dia del seu aniversari i va trobar una casa buida.,Estava molesta perquè tothom havia oblidat el seu dia especial.,Va entrar tristament al saló.,"De sobte, els seus amics i familiars van saltar dels seus amagatalls.",Amy va somriure de plaer.,Amy va sortir de l'habitació i va sortir de casa.,1
62,Pan va intentar colpejar-me sense cap motiu aparent.,"Com que estava enfadat, simplement vaig defensar el seu cop.",Ella va continuar llançant el seu puny cap a mi.,"En un esforç per aturar-la, la vaig llançar al terra.",Pan finalment va parar.,Vaig donar a Pan un gran abraç.,1
63,Becky té una cosina anomenada Ashley.,Becky i Ashley eren amigues quan eren petites.,Ashley va començar a ser estúpida quan va créixer.,Va anar a la presó per robar tampons d'una botiga de diners.,Becky va perdre el contacte amb ella.,Becky està orgullosa d'Ashley.,1
64,El nadó de Pam i Tom dormia lleugerament.,El seu veí irreflexiu sovint deixava el seu gos fora a ladrar tot el dia.,"Cada vegada que la Pam feia dormir el seu nadó, el gos començava a aixar.",Pam fantasiava sobre alliberar el gos perquè fugís.,"Una nit, Pam va deixar entrar els seus gats a casa seva.","Una nit, Pam va decidir alliberar els gossos.",2
65,May va ser acceptada a la universitat de Fredonia.,Va prendre l'autobús per anar a la seva nova escola.,Va explorar el campus.,Li encantava tot el que veia.,Va deixar l'escola.,Fins i tot li agradaven tots els seus professors.,2
66,La Mary necessitava que li tiressin les dents.,Volia que el dentista la adormissés.,Tot el que va poder fer va ser anestesiar la zona amb Novocaine.,Maria el va mirar amb horror.,"Després de veure la seva expressió, el dentista va poder ajudar a Mary.",La Mary va sortir del dentista de bon humor.,1
67,Ford estava orgullós de la seva alta mitjana.,Treballava cada nit en les assignatures per tal de millorar-la.,Els amics de Ford el van advertir que s'estava perdent una bona estona.,"Més tard en la seva vida, Ford es va convertir en un advocat de èxit.",Ford estava trist que hagués aconseguit tant.,Ford estava orgullós dels seus èxits.,2
68,La meva dona diu que no tinc passió.,Que no tinc moltes passions o interessos.,"Vaig intentar discutir, però no vaig poder.",Em vaig adonar que tenia raó.,Vaig decidir canviar.,No estic casada.,1
69,Nina volia un bonic vestit de Halloween.,Però no podia pagar res de luxe.,Va mirar per casa seva per idees.,Llavors va trobar un gran vestit de forma gratuïta.,Nina va comprar una joguina.,Nina estava emocionada.,2
70,A Veronika li agradava caminar pel bosc.,Un dia estava en un camí i va trobar una casa de l'arbre.,Va pujar l'escala i es va quedar impressionada amb totes les coses de la casa.,Va ser totalment moblat amb un moble i mantes.,A Veronika no li agradava gaire la casa de l'arbre.,La Veronika decideix visitar la casa de l'arbre més sovint.,2
71,Era un bell dia de primavera a principis de març.,Tracey va decidir anar a passejar pel bosc darrere de casa seva.,Va sentir un pica i va començar a buscar-lo als arbres.,Va tropeçar amb una arrel i va caure al camí.,Tracey va tornar a casa.,Tracey va ignorar la seva caiguda.,2
72,Bob tenia molta set i volia una beguda.,"Malauradament, no tenia diners.",Bob va entrar a una gasolinera i va demanar si podia prendre una beguda.,El caixer li va preguntar si tenia diners.,Va dir que no i va marxar de la gasolinera.,Va decidir anar a córrer.,1
73,Jim estava esperant a l'aeroport.,La seva dona hi seria en una hora.,Estava molt avorrit.,Després va decidir posar-se al dia amb el seu llibre.,Jim va veure la seva dona després d'una hora.,Jim va marxar abans que la seva dona aparegués.,1
74,Joe volia molt anar a la Universitat de Columbia.,"Va treballar molt dur a l'escola, va ser de l'equip de futbol.",Se l'ha posat a la llista d'espera.,"Tot i que va estar decebut, va fer el millor que va poder fins al final.",Joe encara estava molt orgullós del seu treball dur.,Joe va decidir que no volia anar a la universitat.,1
75,"La amiga de la Gina, la Tami, tenia una carpeta que no volia que ningú més tingués.","La Gina volia una, però no sabia on comprar-la.",Ara Tami tenia una nova Lisa Frank Trapper Keeper.,La Gina estava gelosa perquè també volia una.,La Gina va mirar a eBay i va trobar una que podia pagar.,La Gina va tallar tot el jardí i no va tenir cap ajuda de ningú.,1
76,Leah tenia un bonic arbre de Nadal a casa seva.,"Un dia, va marxar a comprar.","Quan va tornar, l'arbre va ser enderrocat.",El seu gat l'havia pujat i l'havia tirat cap avall!,Leah va decidir que li agradava més l'arbre sobre el terra que estar de peu.,Leah va castigar el seu gat.,2
77,Peter havia utilitzat la mateixa cadira durant anys.,Es va anar esgotant.,Va decidir comprar una cadira nova i més còmoda.,"Quan va arribar, Peter va estar molt content.",Peter va pensar que podria ser més còmode que l'antic.,Peter va deixar que el seu gos utilitzés la cadira per a ell mateix.,1
78,Rex s'està preparant per a una festa aquesta nit.,Es adona que no ha preparat res per als convidats per menjar amb formatge.,Rex va sortir a buscar una baguette.,El talla en trossos fins i iguals per fer-lo fàcil de menjar.,Rex va fer un llarg viatge a través de l'oceà.,A tothom li va agradar el formatge i el pa.,2
79,Ali sempre pren el tren per anar a treballar cada dia.,Un dia estava molt malalta però va anar a treballar.,Va treballar dur tot el dia i fins i tot va portar el treball a casa.,Va pujar al tren i es va quedar adormit.,Era una treballadora perezosa.,Va perdre la seva parada i va haver de prendre un autobús per tornar a casa.,2
80,L'equip de futbol havia treballat dur tota la temporada.,Havien guanyat tots els partits i havien arribat al campionat.,Només quedaven segons al rellotge i el joc estava empatat.,El quarterback va fer un pas llarg i el receptor va marcar.,La multitud va buidar l'equip amb veu alta.,La multitud es va aixecar de la seva posició i va aplaudir amb força.,2
81,Vivim en un edifici d'alt nivell.,"Un dia va haver un fort vent, en part a causa de l'altura de l'edifici.",El vent va fer que les branques dels arbres tant que la meva dona no podia dormir.,El vent també va tirar el cable d'Internet.,La meva dona i jo estàvem molt tristes per perdre la nostra connexió a Internet.,Ens agradava el vent fort i la falta de son.,1
82,La Kate volia comprar un teclat nou per al seu ordinador.,Va estalviar durant mesos per comprar un bon teclat.,Kate va anar a Internet i va demanar el seu teclat!,Va esperar amb entusiasme durant dies que arribés.,Llavors va cancel·lar la seva comanda.,Llavors el seu teclat va arribar per correu.,2
83,Jon es va graduar de la universitat i va començar a buscar feina.,Cada dia sol·licitava feina en el seu camp.,"Tres setmanes després de començar, va rebre una trucada.",La persona que va trucar li va preguntar si estava interessat en una entrevista.,Jon va acceptar.,Jon va rebutjar l'oferta.,1
84,A Julie li encantava llegir tot el que podia trobar.,La major part del seu temps es passava a la biblioteca.,La seva biblioteca preferida era la de la Srta. Watson.,La senyoreta Watson va veure l'amor de Julie pels llibres i li va oferir una feina.,Julie va acceptar amb alegria!,Julie va donar un cop al seu amic a l'ull.,1
85,La família d'Amy anava a Six Flags.,Ella es va asseure amb paciència al cotxe esperant que arribés.,Quan van arribar es va asseure a les seves genolls inspeccionant el parc.,Va esperar una hora a la fila per pujar a la muntanya russa més gran.,L'Amy estava molt emocionada d'estar al parc.,L'Amy pensava que el parc era avorrit.,1
86,Steve tenia pressa per anar al partit de futbol.,"A l'autopista, Steve va conduir el seu cotxe molt ràpid.",La patrulla de carreteres va aturar el cotxe de Steve.,L'oficial va escriure una multa a Steve per excés de velocitat.,Steve estava content.,Steve estava enfadat.,2
87,La meva filla va anar a la seva primera festa d'aniversari per a un amic.,Estava tan emocionada per la festa.,No va parlar d'allò durant una setmana.,Va anar a la festa i es va divertir molt.,Va decidir no tornar a anar mai més a una festa.,"Quan va arribar a casa es va quedar adormida immediatament, exhausta.",2
88,Bob necessitava diners per comprar menjar.,Estava trist perquè no podia menjar perquè no tenia diners.,Va decidir escriure un llibre sobre la seva vida dura.,La gent va elogiar immediatament el llibre i va comprar milers d'exemplars!,Els beneficis de la venda dels llibres donaven a Bob prou diners per menjar.,La reacció del públic al llibre fa que Bob encara tingui gana.,1
89,Avui he completat la meva primera marató.,Van ser uns 10 quilòmetres i vaig treballar molt.,Em vaig entrenar durant uns tres mesos.,Sempre ha estat a la meva llista de coses a fer en la vida,Mai he estat més feliç.,Estic molt decebut de mi mateix.,1
90,Bobby va plegar el seu rollo de fruita en forma d'avió.,Va ferir el seu braç i va llançar l'avió tan fort com va poder.,"Era massa pesat, però, i va caure com un maó.",Bobby va decidir que els avions haurien de ser de paper.,En Bobby tenia cinc anys.,Bobby tenia trenta-cinc anys.,1
91,Sam estava mirant les estrelles una nit.,De sobte es va asseure verticalment.,Va veure una estrella que s'escintillava i es mouva!,Va córrer a mostrar-li al seu pare.,El seu pare va riure perquè l'estrella era realment un avió amb llums.,El pare de Sam estava content que el seu fill s'interessés per la geologia.,1
92,John i Meg havien sortit durant cinc anys.,"John estimava a la Meg, i volia casar-se amb ella.","Va decidir demanar-li per a casar-se amb ell aquesta nit, després d'una cita pel cinema.","Quan van sortir del cinema, de sobte es va posar de genolls.",Va començar a cridar obscenitats a la Meg.,Li va demanar que es casés amb ell.,2
93,Un bell tros de plàtanes pendent just fora d'abast.,"Bobby va intentar llançar la seva sabatilla, però es va quedar atrapada.","Va intentar pujar a l'arbre, però va caure.","Després, va colpejar amb furia amb una punxada, però era massa curta per arribar.",Bobby estava enfadat perquè havia rebut els plàtanos.,Bobby va anar al cobert per buscar una escala per a agafar els plàtanos.,2
94,Beth es recuperava d'una malaltia.,Finalment va poder menjar després de 4 dies.,Tot i que estava millor no estava bé.,Va decidir treure's el divendres de l'escola i prendre temps per guarir-se.,Beth necessitava descansar.,Beth jugava a futbol el divendres lliure.,1
95,Rhonda va comprar uns calçots rosats per posar-se.,Els estimava.,"Però quan se les va treure, es van barrejar amb la resta de roba.","El dia de la bugaderia, ella lavava la roba sense triar-la.",Rhonda va decidir menjar i respondre a les correus.,"Malauradament, es van arruïnar i Rhonda va haver de comprar-ne un parell nou.",2
96,El mar era espantós durant una tempesta.,Marcus odiava la manera en què el vaixell s'aixecava i es desplomava.,El feia marejar.,"Es va acurrucar a la cabina i va tancar els ulls, però no va ajudar.",Marcus estava tan emocionat que va començar a ballar.,Marcus va vomitar per mareja.,2
97,"Ahir, l'Anna va decidir fer una migdiada.",Es va posar còmoda a la seva cadira i va tancar els ulls.,"Just quan ella s'adormia, el cadell de la seva filla va saltar al seu genoll!",Va quedar molt sorpreso.,"Va abraçar amb l'adorable gos, feliç de veure'l.",El gatet era molt bonic.,1
98,Al Chuck li encanta aquest bar a casa seva.,Ell hi va tot el temps amb els amics.,Un dia anava allà i va veure que estava tancat.,Havia deixat de funcionar.,El Chuck estava enfadat.,Chuck estava content que el lloc finalment tanqués.,1
99,Steve estava assegut al cafè.,"Mentre estava al cafè, sol llegir un llibre.","No obstant això, avui ha oblidat el seu llibre.",No va tenir més remei que pensar molt.,Steve va completar el seu crucigramat en un temps rècord.,"Mentre pensava, a Steve se li va ocórrer una idea per a una novel·la.",2
100,John anava a la botiga quan es va adonar que havia oblidat la cartera.,La seva llicència de conduir estava a la cartera.,Les llums de la policia van començar a parpellejar darrere d'ell.,"Després de parar, va dir a l'oficial que havia oblidat la cartera a casa.",John va començar a atacar l'oficial.,L'oficial va ser comprensiu.,2
101,A Tom li agradaven els trencaclosques quan era petit.,No era només fora de l'aventura de la sala d'escapament.,Va calmar la seva respiració i es va preparar mentalment.,"Trenta minuts més tard, va sortir de la sala d'escapament en un temps rècord.",Va sentir orgull del seu èxit.,Tom estava molest perquè li va anar malament.,1
